speaker,words,tags,timestamp
HR,"But, Dad had to have hundred of that, you see. But that still",,
HR,didn't put me out of debt. Then I got fed up with wheat. I happened,,
HR,"to have one sow in a half an acre lot, that used to be the old orchard,",,
HR,and I'd planted it to oats for pasture. We didn't have no alfalfa,,
HR,"then. And I had a little barley. I ground the barley; rolled it, fed",,
HR,"it to this sow and just crowded 'em, I wanted to see what I could do.",,
HR,"And, by golly, in five months I had two hundred pound pigs. And I",,
HR,"got to figuring on that. I said, ""Jesus, that beats wheat all to",,
HR,"pieces."" Beat the price for raising wheat on that little lot of ground.",,
HR,"""Man,"" I said,""I can just go into hogs, if I can get a building."" Well,",,
HR,the first year I didn't. I used Dad's— he had a big machine shed and,,
HR,"I made a mistake; two mistakes. One was, where the sows was penned",,
HR,"off together, partitioned off, and I had one sow that would eat this",,
HR,"other sow's pigs as fast as she hatched 'em, she cleaned up I think",,
HR,"one sow's pigs, or damn near, before I caught on. Well, then another",,
HR,mistake I made that year was— The first year I was there we had cat,,
HR,"tle, I sold them, though quit, couldn't get no place. So, I said—.",,
HR,"The salt I put in this big cattle trough, see, rock salt, and melted,",,
HR,and the pigs'd come and drink that. And they died off like flies.,,
HR,Went down to the water pond and swelled up and busted. I didn't know,,
HR,"what was going on. Nice, fat, pigs.",,
SS,Just from that salt?,,
HR,"Yeah. One of the neighbors come along there and he says, ""Helmer, I'll",,
HR,"tell you what's the matter."" I says, ""What?"" ""We had a sow we fed some",,
HR,"ice cream salt, brine,"" he said, "" an hour or two after she drank that",,
HR,"she bloated and died."" He said, ""That's your trouble, you got this",,
HR,"salt trough here."" He said, ""If you get block salt it won't happen.""",,
HR,"Boy, that's when I got busy. Only had seventeen pigs left out of eighty-five little",,
HR,"pigs, that first year. I mean, that's the second year",,
HR,"after I one sow. Then I got busy. Boy, I said, That's no",,
HR,"good."" I wrote to my dad if he'd let me move a house he had on the",,
HR,"back field, that Skelton place, where I had thebean crop. I said",,
HR,could I move that over? He wanted to know how I could do it. I said,,
HR,"""I can do it.""",,
SS,How did you do that? You started to tell me before.,,
HR,"I done it. I got a stump puller down at this poor little neighbor,",,
HR,"this poor little friend of mine that died last spring, Chuck Graham.",,
HR,"His dad had a big Hercules stump puller, about this high,A His dad",,
HR,"run a little sawmill up in the canyon there above Peck, besides he had",,
HR,"a gristmill in Peck, where I get my flour ground. And he was a nice",,
HR,"old man. Anyway, he says, ""Go ahead and use it."" I took it up there",,
HR,"and borrowed another neighbor, two hundred foot cable; that's",,
HR,four hundred feet of cable; spliced 'em together.,,
SS,You had two hundred on the stump puller?,,
HR,"No, two hundred foot cable. I had to dig three quarters of a mile",,
HR,through a field- I'll show you that field over here—,,
SS,Yeah.,,
HR,"Three quarters of a milehad to dig every four hundred feet, log ten",,
HR,"foot long, three foot in hardpan to anchor, don't you see? You didn't",,
HR,have to fill the hole up. You had to have that deep in order to hold,,
HR,"it. And we never did let one slip, always had plenty of anchorage.",,
SS,How did those old stump pullers work?,,
HR,"Well, you had a team with a sweep, and they pull that around, wind the",,
HR,cable right around the stump put And you hooked one end of the cable,,
HR,"over there to your building; she started coming. Oh, was I feeling",,
HR,good. Didn't move fast. It took us about ten short days. We was ten,,
