speaker,words,tags,timestamp
SS,Was there much anesthetic available?ether. Besides the two doctors.,,
SS,That sounds like it was rough.,,
FB,"Oh, it was hard and long and sometimes you was up all night.",,
FB,"Kinda interesting though, don't ya think?",,
SS,Oh yes.,,
FB,And then when I went back to the base and the last two months I was in the,,
FB,"'flu ward, what there was.'Flu is what they call swine flu now. We just called",,
FB,it 'flu. And the worse kinds were 'flu and pnemonia. I was in that ward when,,
FB,the armistice was signed.,,
SS,Was that the same 'flu that hit here?,,
FB,"Yes, at that time, but I think its a little different than swine flu now.",,
FB,I don't know.,,
SS,Was that killing a lot of people over there?,,
FB,Oh yes. Sometimes four and five in one night.,,
FB,She said she thought the boys would all be dead before they got a chance to,,
FB,get home when the war was over. They was all sick.,,
SS,It was that bad?,,
FB,"Yes,awful bad. It was bad everywhere,",,
FB,"there because we didn't have facilities to stake out, it was worse over",,
FB,"Too many people in one place, they always said, you know. Groups of people,",,
FB,you wasn't sposed ta,,
SS,"Did that get half of the boys, did half of the boys come down with it?",,
FB,Oh I don't know if it would be half or not. But it was an awful lot of 'em.,,
FB,Every convoy that come in that just be full of 'flu patients. And some of 'em,,
FB,would just have 'flu and get over it and go back. Some of 'em'd get pnemonia ef,,
FB,and die.,,
SS,What was the treatment that they had you give?,,
FB,"Well, that was the trouble, they didn't have much treatment. They just, we",,
FB,"give ahypodermic of something to quiet them, something for the pain. Sometimes",,
FB,"fear and five anight they'd take every four hours, we'd have to give hypodermic.",,
FB,But there just wasn't much to do .for them then.,,
FB,Homemade(cookies).,,
SS,"In the field hospital, can you tell me kind of how you felt doing that work",,
SS,and seeing what you saw?,,
FB,In what way do you mean?,,
SS,"Did you, emotionally how did you feel?",,
FB,"Well,(of course, Iwas alot younger then than Iam now. Didn't worry as much",,
FB,Iguess but it was no pleasure to see people die and some of 'em begging you,,
FB,"to do something for 'em, to let 'em go home and all that. It was bad.",,
FB,fart*,,
SS,I think I could have done that.,,
FB,You're learning all that when you'.fe training to be a nurse. Ithink you get,,
FB,immune to a lot of things.,,
FB,Oh the blood and all that didn't faze me at all. Icould watch any kind of,,
FB,"an operation, it...",,
FB,I think you get that way when it's your work.,,
FB,"And after Icome home, of course, Icouldn't nurse any more. Idon't",,
FB,"know, Iwasn't nervous or wasn't shakey or anything like that, but Ijust",,
FB,"all worked up inside. Ididn't like to take cases, Ididn't, well Ijust didn't",,
FB,"like to nurse after.Idid it some, but it was different.",,
SS,Do you think that's because of what you'd experienced over there?,,
FB,"Yeah, I think so. And then I got this back trouble, and that didn't help any.",,
FB,Did you tell him how you got your back?,,
FB,"We were just packing up to come home, to start and I don't know just how i",,
FB,got it. I just sprained it some...,,
FB,You always told me you and ojnurse picked up a ...,,
FB,"Trunk, or something.",,
FB,Trunk and.she slipped and that done her back up.,,
FB,3B; I thought that's what did it.,,
SS,And it didn't get better.,,
FB,Get better?,,
SS,It didn't get better soon?,,
FB,"Oh no. 3ust down, I couldn't move for awhile and they took care of me there",,
FB,and wanted me to stay on there 'cross at the other hospital but I thought I,,
FB,wanted to come home. They put me on a stretcher and I come 'bout half way on,,
FB,a stretcher.,,
FB,And then she suffered with it ever since. She's a disabled war veteran. She,,
FB,"gets a pretty good pension out of that because she is a disabled, and she used",,
FB,to have to go to the hospital every so often to see how bad it was and then,,
FB,"that determined what her next check would be, if it was worse or if it was",,
FB,better.,,
FB,"It never got better, it got a little bit more each time I went.",,
FB,"And now it's settled down to one, when she gets old, why then its, she don't",,
FB,goany more to have it. It's just an injury and that's all. Won't get any better,,
FB,"or worse, probably.",,
SS,"So you really couldn't work regularly after that I couldn't, there's a lot of",,
SS,"things I couldn't do, I couldn't give hypodermics",,
SS,"like I used, shots you know. And it just shake me up so I just don't know, I",,
SS,couldn't do it.,,
FB,That was from your back or not?,,
FB,I don't knou. Fact it was just nervousness or givin' so many over there. I used,,
FB,to give sometimes forty in a night. If there was 12 or 14 patients and,,
FB,"they had to take ahypodermic every four houBs, why Iwas just kept me 'bout",,
FB,busy sterilizing my needle and going through the next one.,,
FB,"I suppose that would be emotional strain, wouldn't it?",,
FB,"Yeah. And sometimes in the middle of the night we had to have a flashlight,",,
FB,that's all the light we could have. Because of the...,,
SS,Did you and the doctors sometimes have to work 24 hours in arow with out stop?,,
FB,"Well not 24 hours. If we worked all night why we got off at 9 or 10 o'clock,",,
FB,"then the next, see there was two teams(at the same place. And then they'd come",,
FB,"awful on, let us rest. And then we'd go on let them rest. So we didn't work awful",,
FB,many hours we worked long time. Sometimes I can remember standing up A,,
FB,halfway up to my knees all night. Operating. Mud and...,,
SS,Outside?,,
FB,"Oh, well, there was no floors for the tents, you know.Oust go into it, if was",,
FB,"raining hard and some of 'em was leaking, we put up little things.",,
FB,One time they fixed the emergency hospital in an old^French hospital. Where,,
FB,"the sisters had been, they moved them out and then we come in and oh, the place",,
FB,was dirty and we cleaned it up just couple of rooms and used them for operating,,
FB,rooms,,
SS,How much sterilizing could you do under those conditions?,,
FB,the little burners and we'd boil our instruments.,,
SS,In the mud and the grass?,,
FB,No we'd just have to fix a table and put a sterilized cloth on it and put our,,
FB,instruments on .^ Rest of it was just like any tent.,,
SS,Were most of the injured men young?,,
FB,Oh yes. Nearly all of them. 'Cept the officers.,,
FB,"FB; And they didn't get hurt very bad, did they? Probably stayed out, maybe.",,
FB,Yes they were nearly all just young fellows.,,
SS,"Could you tell how most of them took it, were they scared and frightened?",,
FB,"Some of them. Not very many. I don't, they didn't show it anyway when they",,
FB,"were hurt. They were just hurt like any other boy, just waited to be fixed",,
FB,up.,,
FB,"Tell him about when you went over. How they didn't, some of them boys never",,
FB,"been away from home. What'd you say, they knocked 'em in the head or knocked",,
FB,"'em out, or what'd they do?",,
FB,They said they'd bad to knock some of 'em out to get 'em on the boat.,,
FB,"To go, ou know, they just couldn't do it. I can imagine how it would be,",,
FB,hadn't been away from home and 'just scairt to death then. I've heard that before.,,
SS,What I've heard about the fighting just sounds awful.Like foxholes.,,
FB,"Well of course they were, that's, fighting was. One night we had about 40",,
FB,"boys come in, they had, was in the forest somewhere and stopped for the night",,
FB,and a shell come down and hit 'em and they were just full of shrapnel and,,
FB,"everything. They brought 'em all in there to be, some with their arms full of",,
FB,shrapnel and some of them with broken arms and just everything and...,,
FB,I expect it was kind of unpredictable. You didn't know just what was...,,
FB,"was going to happen. Oust everything. One night, I don't know if it was",,
FB,"day or night, we took care of the Germans too sometimes, you know. If we got",,
FB,"a prisoner then we took care of him. There was*prisoner, I don't suppose he",,
FB,"was more than 18 years old and he was so scared he talked, and one of our",,
FB,German doctors talked German. And he was talking.to him and he was so scared he didn't,,
FB,"know what, he said,""What's the matter.with you boy, don't you know I'm speaking",,
FB,"your language?"" And he was so scared he didn't know-what he was doing. To",,
FB,"be with what was his enemies too, besides being hurt. In the barracks there",,
FB,was a German(Noisy)~- frOYs^f\ and the boys wouldn't take care of him 'cause,,
FB,"he was the enemy, you know, they wanted to kill him. Threatened to all the",,
FB,"time til we had to keep them out and we had to take care of him. Poor thing,",,
FB,"I felt so sorry for him. He was no different than anybody else, but the just",,
FB,happened to be on the wrong side cff the fence. We kept him there for a long,,
FB,time til he got well enough to leave.,,
SS,Do you recall how the boys faced death and dying? As young people.,,
FB,How thev faced it?,,
SS,Yeah.,,
FB,Well I never was around the gassed ones very much. But I know there were an,,
FB,awful lot of 'em that got gassed.,,
FB,"No, but he means just when they were gonna die. Them that died with the 'flu,",,
FB,how did they react?,,
