speaker,words,tags,timestamp
SS,Did it last for along time?,,
ER,"Yeah, them roofs last a long time; oh, twenty, tHrty years. Yeah, they were",,
ER,good roofs. Yep.,,
SS,What about your water supply?,,
ER,We had a little spring out this way here that we got our water. You see,,
ER,that big rocks that that basement?,,
SS,Yeah.,,
ER,I remember when they,,
ER,built this house; I was just a little kid then. I remember the old house,,
ER,"we had. I don't know how old I was, about five probably—five years old when",,
ER,this house was built.,,
SS,Where did the lumber for it come from?,,
ER,"Well, down closer to the ocean there they had lots of pine forests, y'know.",,
ER,And that's where we got logs for the lumber. And this house here ot the,,
ER,"other house, the way they built them days they didn't have two by fours, you",,
ER,"know, like they have nowadays. And there'd be a log about four inches thick,",,
ER,"you know, and they just pur one on top of the other and they cut off the side",,
ER,"of it and make boards out of it. So it was built out of four inch thick planks,",,
ER,you might say. That's how they built 'era. And then they put siding on the,,
ER,"outside, boards.",,
SS,"When you were a little boy there,what did kids do in Norway when they were",,
SS,growing up? Did they start school early?,,
ER,"Yeah, we were startin seven years old. And we had school in homes then. We",,
ER,"didn't have schoolhouse. And I got all that there, they had a school in private",,
ER,homes. And hve the school in the same home all the time; they,,
ER,"would rotate it, y'know. Then they'd have it down a little ways in the",,
ER,"valley there one year and next year maybe up fartier, you know. There wasn't",,
ER,many kids there. I don't remember just how many we had to school there—,,
ER,"maybe thirteen, fourteen kids when started school there. But then later",,
ER,on we built a new schoolhouse. So we all went to school there. But we only,,
ER,had terms of school. We'd have two weeks%there in that schoolhouse. And then,,
ER,farther down,,
ER,"the same teacher, he'd go down,in the valley and have his school two weeks",,
ER,"down there, see. So we had two weeks and then two weeks between each term.",,
SS,That doesn't sound too bad.,,
ER,No. (chuckles) But we had to do an awful lot of studying at home there. They,,
ER,"gave us our lessons and we had to learn that at home by heart, y'know. When",,
ER,we came to school the next morning we had to know everything by heart. But,,
ER,in the first hour we generally had Bible history. We had a lesson in that,,
ER,that we had to know by heart. And then we had catechism.^ we had arithmetic,,
ER,"and history, and then we had two hours a week singing practice. And then we",,
ER,I don't know,,
ER,"had what they call that, you know, about animals and nature and all that,",,
ER,"all that everyday. So we had pretty good school, leally, yeah. It's one thing",,
ER,"there school, we couldn't get by with anything. We really had to",,
ER,study and know our lessons.,,
SS,Did they have a lot of books in this school? Books for the subjects or was it,,
SS,mostly just.,,
ER,Each one of us had a book and we took the book home with us. We had our own,,
ER,book. Learned our lessons at home.,,
SS,It was all the kids in one room just like the old schoolhouses here.,,
ER,All the classes in one room.,,
SS,What about play?,,
ER,"Oh yeah, we had sports. We didn't have basketball or football or anything",,
ER,like that but we had foot races and high jump and long jump and a lot of,,
ER,"games, you know, we played in school. And we had tree planting every spring.",,
ER,The whole school got out for a couple of days and planted trees. That was,,
ER,quite interesting. Some of the trees that I helped plant when I was a kid in,,
ER,"school, they harvesting WhoU back tnere* And that was klnd of Interesting.",,
SS,Did you have anyhorses on the farm?,,
ER,"Yeah, we had horses. one or two, sometimes we had a brood mare and that",,
ER,a colt each year. We had horse and buggy; we used single horse to drive,,
ER,"that, din't use two horses like they did here.While some of em used single",,
ER,"here too, y'know. But we only had one horse and a small buggy that we used",,
ER,when we went to town or to church wherever we went.,,
SS,When you were at home and not at school were you expected to work most of,,
