speaker,words,tags,timestamp
DB,"here to the joint. An broke this little joint out here, my little one,",,
DB,"broke that one too, an busted this knuckle here. Boy I'll tell a man, it",,
DB,"was mashed up. And there we had a very good doctor because, well I'll tell",,
DB,"ya, he was a doctor there in Waymore. He was head physician there for the",,
DB,"Burlington Railroad, he had a regular car there. They had a wreck, he had",,
DB,"to go, see, and they'd take him right in the car. But of course we knowed",,
DB,"him and we called him up, and he come right out and set it.",,
SAM,Did your folks move in pretty easily? Was it hard to make the change when,,
SAM,they got out here?,,
DB,No. We knowed so many people that was from the East right there where we,,
DB,"was...Well, Dad and them was all raised together, lots of 'em, see. Well,",,
DB,"fit right in, you know. Yah. Made it nice.",,
SAM,So when did you first start working in the woods?,,
DB,"That fall. I got around to work a little that summer, and then I took in",,
DB,"thrashing that fall. Well, one of the fellers that we knew in the Nebraska,",,
DB,"he had a thrashing machine, so I went out with him, McFarland, an of course I knowed",,
DB,*em all there. And then that fall after thrashing was,,
DB,"over we come in, it was timber there on the place. So Dad, he wasn't very,",,
DB,"well he couldn't get around, he couldn't work much, so I hired a man to help",,
DB,"me. And I sawed the logs, skidded fem, decked *em up, and got 'em ready for",,
DB,a sleigh haul that winter.,,
SAM,Had you ever worked in the woods before that?,,
DB,"No, there was no woods there to work in.",,
SAM,That's what I figured.,,
DB,"It was on the prairia, y'know. So I had to learn it all. And I started",,
DB,"then to working in the woods. And well, the next year I went back out",,
DB,"thrashing for him, and I come in and I logged that winter again down there",,
DB,"on the place, sleigh hauled. And the next spring, why Hershiel, he went to",,
DB,"Bovill, and I went up there, and I went to work up in the woods, and worked",,
DB,in the woods ever since.,,
SAM,"Can you remember what it was like for you to learn, what the learning of",,
SAM,some of the things you had to figure out?,,
DB,"Ohhh, yes. But, here's something about any job you go at. If you take an",,
DB,"interest in it, you learn faster. Did ya know that? And if ya don't take",,
DB,"a big interest in it, well hmmm, forget it, I don't care much about it, go",,
DB,"on about something else. But it interested me, logging, and I kept right on.",,
DB,Well I done everything in the woods. There's only one thing that I never,,
DB,"did do—drive a logging truck, and I didn't want to, never wanted to drive",,
DB,"a logging truck. But I drove four horses on a sleigh and everything else,",,
DB,"but a logging truck, no ma'am. But I unloaded logs here in Potlatch off",,
DB,of trucks for ten years. They'd run me down out of the woods to unload,,
DB,"trucks see, and I unloaded them with a peavey then.",,
SAM,"Can you remember—to go back to the first times that you were logging, can",,
SAM,"you remember how you ran the operation then, what ya had to do?",,
DB,"Oh sure, yeeaah (chuckles), ya just go at it and learn it, that's all there",,
DB,"is to it. I got caught a time or two, I got broke up a time or two in the",,
DB,"woods, but careful as you are, I don't care, you're gonna get caught sometime.",,
SAM,How many guys was doing it that first winter?,,
DB,"Well, when we started logging down there, just dad and I. And I got another",,
DB,"man to help us, and then him and I, we skidded and decked the logs. And that",,
DB,"winter we sleigh hauled 'em, just the two of us, we just had one little team.",,
DB,"We got us a nice little logging sled, and just got in what we could get in.",,
DB,"We had all the money, wasn't out no money. Now Tribble down there, he went",,
DB,"and put a big crew in, and he come up there after we got done logging, and",,
DB,"he said ""How come?""",,
DB,"And I said, ""How come? What ya mean?""",,
