speaker,words,tags,timestamp
DM,"O'Mara, Bill O'Mara.",,
DM,Ever get ahold of him and his ?,,
SS,"No, I haven't even heard of him. I don't imagine he's still there.",,
SS,"Well, Chapin's running the -poU yard about 1921, or '22, or '23 or",,
SS,"something like that, when the Potlatch bought 'em.",,
SS,"Bill O'Mara was from the time they started, wasn't he?",,
SS,"Well, he was a checker there.",,
SS,Yeah. Chapin bought the cedar and he was check for the Potlathh.,,
SS,That's right.,,
SS,"tie worked in the pole yard, I guess from the time it started.",,
SS,"Did you cruise timber, yourself?",,
SS,"No, Iwas the compass man for Bill Helmer. Bill done the cruising.",,
SS,Do you remember if they did it the same way they do now? Do you know,,
SS,how he went about doing his cruising?,,
SS,"Well, just a job. He had maps of what timber he had to look at, and",,
SS,"he went out, and got a quarter section at a time.",,
SS,"Well, they had a cruiser, there all the time, the Potlatch Forests.",,
SS,"1)ft. I think they retired him about the time, or shortly after that in",,
SS,'21 or '22 when we was down in the Clearwater.,,
SS,'TM'. Yeah. tI forget- the Clearwater guys took over after that. Phil,,
SS,"Peterson and Hanson. I didn't know those Hansons, I knew Phil Peter",,
SS,son.,,
SS,"I remember-to told me some stories about Bill Helmer, about",,
SS,cruising with Bill. He told me there one time when they got lost -,,
SS,married Helmer's niece. died here a few weeks ago.,,
SS,I know. I know.,,
SS,Who was that?,,
SS,"He married old Helmer's niece. And she was off the beam,",,
SS,I don't know what they're going to do with her now.,,
SS,"Do you know when she got sick, or when she sort",,
SS,"No, I don't remember. That must have been about 1930 or so-",,
SS,"Well, Leo was the guy that told me about you. Leo was the guy that",,
SS,told me to come and see you. I talked to him a lot. I went down there.,,
SS,Was Joe Parker around Bovill much in the later years? He worked mostly,,
SS,"out of Lewiston, all the time, didn't he?",,
SS,"Well,he was head over Clearwater and Potlatch, over the whole thing.",,
SS,"0n I see,",,
SS,"And Chilte and Dunavon was under him. And, I don't know, I don't know",,
SS,when he quit or I don't know who took his place.,,
SS,"Well, just take all those superintendents and foremen, I think every",,
SS,"one in Bovill, there. I think every one of 'em' dead.",,
SS,"Yeah, there isn't any of 'em left.",,
SS,"I think, except for Axel and Oscar Hagbaum— Oscar Hagbaum",,
SS,"was a camp foreman, too.",,
SS,Where's he now?,,
SS,He's in a home in Moscow.,,
JM,Moscow?,,
SS,Yeah.,,
SS,"camp in Elk River, under Axel.",,
SS,Yeah.,,
SS,And then he Bovill during the Depression and after,,
SS,"that, for a while. And then they kinda quit logging around Bovill",,
SS,and he was out I guess.,,
SS,Was Axel a real hard worker? I get the idea that he worked real hard,,
SS,as boss.,,
SS,He was always on the job. He knew what was going on. That's the main,,
SS,thing. 'Course his actual physical— he didn?t have too much physical,,
SS,"labor, you know.Me was always In charge of operations and stuff like that.",,
SS,What about the jungles?,,
SS,The what?,,
SS,The jungles. Jungling. Jungles. Do you remember anything about that?,,
SS,"The jungles. They used to have jungles around, didn't they? Guys that",,
SS,were just hoofing it on the rails going from place to place.,,
SS,"They had here in Spokane. I don't think they had any up there, did",,
SS,they?,,
DM,What's that?,,
DM,Jungle camps. Where the fellowsnungled up in?,,
DM,"Oh, yeah, there was one there.",,
DM,You had one there at Bovill?,,
DM,"That about 1908, '10, '11, some wheres along there.",,
DM,"There used to be one here, right just north— east of the Division",,
DM,"Street Bridge. Used to be a jungle camp , where all the boys, they'd",,
DM,"go broke, they'd go up there and jungle up, you know, and lived there",,
DM,"til they got a job, and go on out. Especially in the winter. It used",,
DM,"to be here they'd close down about the first of December, and",,
DM,"they'd all come into Spokane til about the first of April, see. Then",,
DM,"you'd start sending 'em back in the woods, to camp, different ones'd",,
DM,"open up and they'd work all summer,they come in here and they'd go broke",,
DM,"and they'd go out in the jungle camp and jungle up, see. And down in",,
DM,"Peaceful Valley, oh, that was all down there, they were all little shacks",,
DM,"and so forth; everybody had a shack and they lived in a shack down there,",,
DM,"two or three of 'em together in a place, til they had a fight, then one'd",,
DM,move out. There was no other way for 'em to live.,,
DM,"This one in Bovill, that was only a small thing. Sometimes there'd be",,
DM,"nobody there, and sometimes one or two. I don t think there was more",,
DM,than half a dozen there at any time.,,
DM,That's right.,,
DM,There used to be a hundred of them. So there used to be maybe a hundred,,
DM,"fifty, two hundred down there in Peaceful Valley down there. And also",,
DM,"back out in this jungle over here where this post office is now up here,",,
DM,"the terminal, the post office terminal. And the fellows on the railroad",,
DM,"would stop off there too, you know,stay for two or three days and then",,
DM,they'd move on. That was their life.,,
SS,Jungle up? You just live there with no money?,,
SS,3F1: That's right. No money and beg everything you can eat...,,
DPI,Bum enough to eat and cook it in a frying pan or boil it in a stew kettle.,,
DPI,"3M: Build a little fire, throw their blankets on the ground to sleep.",,
DM,You carried your bed in those days. You had your bundle on your back,,
DM,so you just lay under a tree anyplace.,,
DM,"3FI: Something like the jungle camp they have one down here now that, west of",,
DM,the Monroe Street Bridge there about a half a mile. Theres about a,,
DM,hundred down there shacking up right now. Some have got tents up and some,,
DM,just sleep on the ground. They don't give a damn where they're at. They,,
DM,"have a little place there, a little kettle, frying pan, they cook their",,
DM,"meals and so forth.They all go in together, kind of a common?",,
DM,Comune.,,
DM,"311: Comune, that's what they call it.",,
SS,These are young kids. Not like the old lumberjacks.,,
SS,"3M: Anything from sixteen to thirty. The old lumberjacks, hell and these",,
SS,"fellas down here now, they steal anything they can get their hands on.",,
SS,"They don't give a damn. They get full of dope and so forth, the old",,
SS,"lumberjacks, they'd get a bottle of whiskey",,
SS,"and you know they'd drink it up and get drunk, but they'd wake up in",,
SS,"the morning, they'd be sober- But these fellows-",,
SS,You could give those old guys the shirt off your back and you'd get it,,
SS,"back. They'd pay you. There was never any deadbeats, that I remember.",,
SS,"If you gave him a dollar, he'd never forget it til he paid it back. That",,
SS,was one thing about 'em.,,
SS,"Course, I was here in Spokane by Frank Featherston, Featherston",,
SS,Employment Agency. We hired for the Potlatch.,,
SS,"That's right, I heard he was down there.",,
SS,"We sent thousands of men out there, from the time they'd start up til",,
SS,"they closed out. Then, of course, we had the fellows all lined up for",,
SS,"when they'd go back out in the spring, they'd all be waiting for their",,
SS,job. All be broke. (chuckles),,
SS,"Would they come into you, and you'd fix 'em up with a job?",,
SS,"Yeah, I'd give 'em a ticket for the job out there. We'd charge 'em",,
SS,"for the job, but they never had any money, so we'd trust 'em for it.",,
SS,"And they'd go out, and they'd always send it back. You never had to",,
SS,worry about 'em. 'Course we charged two dollars in those days for a,,
SS,"job. Now you have to pay ten per cent of your first month's salary,",,
SS,or something like that. (chuckles),,
SS,"That's changed a lot. Did you pay their way out to the job, too?",,
SS,"Lots of 'em. We knew them and they were all right, you know. 'Course",,
SS,"the company would call in for certain fellows lots of times, for cer",,
SS,"tain jobs they had. Well, if they were broke, we'd pay their way out,",,
SS,to the job.,,
SS,They ask you for a particular ' guy? A man?,,
SS,"Oh, yes, yes, sure. Well, fellows worked there for years, you know,",,
SS,"and they'd come in and when they started up, why, they'd call in, and",,
SS,the superintendent'd call in for certain guys. Find 'em and send 'em,,
SS,out. And nine times out of ten they'd be broke and we'd give 'em the,,
SS,"job and send 'em on out. But Fourth of July come along, they'd all come",,
SS,back in and pay you.,,
SS,That's good.,,
SS,That's something. You could really trust 'em.,,
SS,Huh?,,
SS,You could trust 'em.,,
SS,"Oh, yeah, never had any trouble. You give 'em money, and they'd pay it",,
SS,back if it was the last thing they ever done.,,
SS,"Well, about all those old fellers, you know, that's the first thing after",,
SS,"they got their stake made before they'd get on a drunk, they'd settle",,
SS,up their bills.,,
SS,"Yes, you bet.",,
SS,After they had everything paid for and bought maybe a new shirt or a,,
SS,"pair of shoes, they'd poop away the rest.",,
SS,Yes. I remember one night I'll never forget. A fellow up at the Diamond,,
SS,"Match Company in Priest River. He come in town and he got drunk, and",,
SS,"there was a couple of guys after him, see, and I happened to be going by",,
SS,"the Old National Bank about nine o'clock at night, 'course our office",,
SS,"was only a block and a half down the street from there. We were on Main,",,
SS,"at that time we were.on Stevens, Stevens and Trent, and he handed me his",,
SS,"pocketbook, he says, ""Take care of this for me, Joe.r' And, I says, ""OK"".",,
SS,"""Don't stop me, just keep again'. I don't want these fellows to even",,
SS,"know I even know you."" And he handed me his pocketbook, and I stuck it",,
SS,"in my pocket, and I come to the next corner, and I turned around and I",,
SS,"went back down towards the office, and I went down and put it in the safe.",,
SS,"And, he says, ""I'll see you tomorrow morning. Six o'clock."" And I",,
SS,"says, ""OK"". And by God, next morning te come there and he never showed",,
SS,"up, and I kept the pocketbook for about a week, and I thought, well,",,
SS,what the hell's happened to that guy? Those fellows must have threw,,
