speaker,words,tags,timestamp
EF,the Old White Pine. And then Ole Bohman had one mill on,,
SS,Was there a mill called the Dry Creek or the Dry Ridge mill?,,
EF,"Dry Uh huh. That was up there, right back up there where the stock pile is, rock.",,
EF,That was the Dry Creek mill.,,
SS,Did it take him a long time to clear up the land?,,
EF,Oh yes.,,
SS,Real slow?,,
EF,"Yeah. Yeah, they didn't have much feed for quite a while. You see, they",,
EF,had to get work up so they'd have enough so they could afford to feed,,
EF,"a team of horses. And there wasn't much, very big horses.Hundred pound",,
EF,cayuses to break up the land with. I remember the first team he had. That,,
EF,"was 22, 24 years old. I remember them.",,
SS,What was it like for you as a kid growing up out here?,,
EF,"Great. Better than, we had more fun and better times then. they  now.",,
EF,You can talk jso any like Carl Olson. They'll tell you that the,,
EF,"kids today, they don't have the enjoyment we did. We'd all get together",,
EF,and always have ridge parties. Schoolhouse dances. So we didn't have like,,
EF,"they have nowadays, wherever they go. Take the car and take off.",,
EF,"No, we had,I'11 say, me had a lot of fun as kids. And one thing you don't",,
EF,"have, what we had thenNis good hunting and fishing I know. All I had to",,
EF,go down here to patrfure and in an^ Come back with 18-20 fish.,,
EF,"Nice trout. And if we went down to Bear Creek, we jis t down to the",,
EF,"old mine up here and go down Bear Creek,Ncome home with over a hundred",,
EF,"fish. No limit, those days and blue grouse, by the hundred.",,
EF,"Great, big bunches of 'em. I never knew how, the mountain grouse get up",,
EF,"like that. You catch them up to 6-8 pounders. I 'mem ber, after dad got",,
EF,"me the first .22, we had alot of birds, My brother bought",,
EF,a 16 guage shotgun and after that we had to get bird meat to eat all,,
EF,through the summer. So.,,
SS,Now you got to hunt for anything.,,
EF,You can't find blue grouse.No.,,
SS,Was a lot of the food that you ate wild?,,
EF,"Oh yeah. I'll tell you, that blue grouse, that's good meat, like",,
EF,the Chinese pheasant.(Pause in tape) And then they always had a stand,,
EF,"set up, a was right over here. Had the choir singing, had a piano",,
EF,always took the church organ there.Had the minister and sermons. Yah.,,
SS,Was that a custom from Sweden to have a minister?,,
EF,"It was a custom. Sweden, they never, they wouldn't think about working",,
EF,on Midsummer day.,,
SS,You couldn't have been more than 9 or 10 in that picture.,,
EF,"No, I wasn't too old there.",,
SS,What was the school like in that schoolhouse?,,
EF,"Well, it was gust about^the same you go to ride.,you",,
EF,"had one teacher for all grades. From the first through eight. But, I believe",,
EF,"we learned just as much, if not more in them old schools than they do",,
EF,nowadays. You take my eight grade. Arithmetic.,,
EF,Mrs. Flodinfe. Here's a picture of the school up there.,,
EF,"See, we had algebra in the eighth grade. You don't find that now. We had",,
EF,"a good there. Yeah, that's old schoolhouse. That's sitting up there by",,
EF,Kenneth's house now. Ken Hawkins.He had it right there where he got his,,
EF,grain bins. And he pulled it up there. Use for a shop. I remember when,,
EF,we had 32 children going to that school. That schoolhouse was crowded.,,
EF,"Ellen Gourd was our teacher. Our teacher there, that's Christie Robinson.",,
SS,you start working around the house when you were pretty young?,,
EF,"When I was fourteen I, following a foot burner. You know what a foot-",,
EF,"burner is? Walking plow? Three houses,",,
SS,Ts that right after you quit school?,,
SS,"Before. You see, the all had school certain times of the year. And",,
SS,you had spring break so you'd be able to help. I followed on,,
SS,walked this way.,,
SS,What do you mean,,
EF,"I was short, you see.",,
SS,You were short.,,
EF,I got it sitting down there beside the old house. The old plow.,,
SS,"By then, was your father just making a living farming?",,
EF,cattle. That's what we did. In those days,,
EF,"a lot of cows and sold cream. Now here, 8 to 12 cows to milk,",,
EF,Lot of cattle. This barn here was about 24 feet. In them days without,,
EF,helped. about that many.,,
SS,"When you wese a kid, what did it look like around here? Was it cleared",,
SS,up by then? Did it still have timber mostly around the place?,,
EF,"Yes. You could see all that, that white fence,. the timber .",,
EF,Well I broke up a strip over there. You take a look at that that's the,,
EF,"field over there. That back end, I broke that. And then, you take over",,
EF,"here, east,30 acres up there, I broke.",,
SS,With the walking plow?,,
EF,"Three horses. The last, the last 15 acresjprobably, then I had a cat and",,
EF,"big breaking. But the biggest part was done with three horses. Now here,",,
EF,I tell you about that first year.,,
SS,Yeah. That's them?,,
EF,Here's them and this one here.That's his first team horses.He was old,,
EF,"when this picture was taken. That's, this was cold.And that's when dad",,
EF,marked this.,,
SS,He had that same team for 20 years?,,
EF,"Tbis one here,he was 20, I think this one was 23 years old when he killed",,
EF,her.,,
SS,It's something that they could work so many years. That's tough work.,,
EF,"Well, he used them on the wagon. He used them to haul grain into town.",,
SS,Would he take his grain to Troy?,,
EF,"All that was rough on horses, 'cause 4 him rocks  have to pull",,
EF,over rocks. Hit a rock and back and forth and hih^ horses.,,
SS,How often would you go into Troy? When you had the wagon?,,
EF,"Oh, twice a week. Now, like when we was selling cream, Sandberg would",,
EF,"take 'em one day, take one day, dad take it one day. Well, it",,
EF,was every other day. So once a week. Always once a week.,,
SS,id you get to go into Troy much when you were a kid?,,
EF,"Yeah, you bet. I always went in, when he went to town, I always went",,
EF,when he went to town. In those days kid come into,,
EF,"town, why it was, go find a big paper sack and fill her up with candy.",,
EF,You come home with a great big paper sack full.,,
SS,he storekeepers would give you the candy?,,
EF,"Any little kid come in, why aid ohanson or",,
SS,Sounds like a pretty good deal.,,
EF,"Yeah. Of course, for ten cents, you got more candy than you can buy for",,
EF,"four bits now.And cookies, they had it in 30 to 50 gallon drums. Wooden",,
EF,"Weigh barrels. He's going to take it, add it up when you want and he it",,
EF,out for ya. Package like you get now. You know a grocery sack that big.,,
EF,"That would be two bits for the ginger snaps, old time ginger snaps. Buy",,
EF,just two package is what you buy now.,,
SS,Did you have kids that you got to be friends with in Troy that you'd play,,
SS,with? When you were in town?,,
EF,"A few kids. They used to come out, go over here to church, their",,
EF,"folks did, and they used to come ove'r here after church for dinner. So",,
EF,So I had the Petersons. And different kids that way. Those days you got,,
EF,"acquainted with people, than you do nowadays. If they wanted to They're friendly,",,
EF,friendly people.,,
SS,You think that Troy was a pretty tough town? Back in the early days?,,
EF,"Troy really was not a tough town. Newer. I think you'll find nowadays,",,
EF,"like Moscow , there , they're tougher towns today than Troy was when I",,
EF,"was a kid. Never seen much trouble around town. I tell you,people,",,
EF,more of getting together in those days than.they do nowadays. Now like,,
EF,you have a dance at fl hall there in Troy or out at the Bowery out on,,
EF,"Randle, peaceful, never seen a punch. Good music, and then up there,",,
EF,as you come in from Moscow up here,,
SS,Used to be what?,,
EF,Round hall. There they had dancing and roller skating.,,
SS,sounds like there were a lot of different places to go for entefctainment.,,
SS,More than nowadays.,,
EF,"Yes,and then you had community hall on Big Bear Ridge. And then you had",,
EF,round hall and pavillion for skating and dancing in Helmer.,,
SS,Could you go from one place to another and pot feel like an outsider?,,
EF,Pret'near the same bunch. You all running in the same bunch.,,
SS,Up around Princeton and Harvard people have told me there used to be a,,
SS,fair amount of fighting. At dances. And the group from Harvard might go,,
SS,"down to Potlatch and mix it up some. It doesn't sound like, it was different",,
SS,around here.,,
