speaker,words,tags,timestamp
SS,"did, the next year, they had two grades in aroom, she made those",,
SS,grades. She learned alot though at home from us and she was areal,,
SS,sharp little thing.,,
SS,That must have been a blow to the family.,,
MC,something like that. Just as vivid of course today as it was that day- or,,
MC,those three days. She had abad accident with another little girl.,,
MC,"They used to coast, you know from the hill where the Catholic Church",,
MC,was? Did anybody point that out to you where up on,,
MC,the hill?,,
MC,"Iknew it was there in town, but Ididn't know exactly where.",,
MC,"Well, if you were facing the schoolhouse it would be that street",,
MC,"where- well, where Mrs. Fine lives and it went all the way up to",,
MC,"the top, and that's where the church was. And we had wide stepsbut,",,
MC,"shall we say shallow? iVot very high, and you could coast",,
MC,"down there. You'd start up pretty high, but most of the time these",,
MC,"younger children, well, even I, would start at the bottom st«p, which",,
MC,"is right where the one house- well, Iguess there's two houses upthere,",,
MC,"Iguess now, the one house- and you could start^^ and go",,
MC,"a long ways. She had been forbidden to go coasting there, but she",,
MC,"couldn't stand it of course with all her little friends there, so",,
MC,"take her Tuki- they were very, very close little friends. It's just amazing",,
MC,how those little kids were at that time. And she was eight years,,
MC,"younger than I. And darn, if a little Spitz dog didn't run in front",,
MC,"of them when they got to the crossing, and to avoid hitting it, they",,
MC,"were going belly-buster, if you know how that is in coasting, do you?",,
MC,Just laying flat out?,,
MC,"Well, the guider, the one who steers lays flat and we, «R Elk River",,
MC,"kneeled between their legs over the body, and we called it belly-bus",,
MC,"ter, but alot of places they lay flat on top of the other, but we",,
MC,didn't do that. And hit the telephone pole. It threw both the,,
MC,"girls of course into the pole and Tuki bled internally, she was pret",,
MC,"ty sick and my sister, Ibelieve, she probably jU8t bled, too. And",,
MC,"they should have rushed her right off to Spokane, both of the girls,",,
MC,"why they didn't, Idon't know. And Helen seemed to get better",,
SS,But Mrs. Shimmel right there^ * she just picked her up and,,
SS,"that was carried her honrc. Well, she recovered from that-before she went to",,
SS,"school. And then she fell on the ice backwards, one time and hurt",,
SS,"her head, complained alot. And the third °^ W^Juat before",,
SS,"school was out, she fell on the desk in school and cut her head open",,
SS,"here, but they say^all those things could have contributed to it",,
SS,but how do we know? Science has come a long ways since then- and,,
SS,we had avery good doctor that recognized the disease right away.,,
SS,"But it was a horrible thing, all you did was just wait for her to",,
SS,"die. And you know, at times she was rat ional, because she asked",,
SS,"for me, ""Where is Marie?"" and they came out and got me, because I",,
SS,was in and out anyway all the time. And then one time Iwas in the,,
SS,kitchen and here she was walking out of the bedroom on her little,,
SS,"tiptoes in the night, she was thirsty; she knew where to go get that",,
SS,"drink. So, it was just one of those things.",,
SS,"You say it was quick, it didn't take long?",,
SS,Three days. And aviolent headache. Terrible headache. They just,,
SS,spent all of their time over her and watching her and doing,,
SS,what they could.,,
SS,And you say that she and her friends were really close? Was that un,,
SS,usual for kids to be as close as that?,,
SS,"Well, Oh, Idon't think so because it goes with the neighborhood I",,
SS,"feel. Now, these little girls played together right there in our",,
SS,"neighborhood. However, Tuki,as the daughter of the",,
SS,"postmistress, as they called 'em then. post",,
SS,office then.,,
SS,So you figure that Elk River was the kind of place where kids really,,
SS,did know each other especially well?,,
SS,"Oh, yes, and we commented on that when we were all together. Oh, ves",,
SS,I just get so thrilled with any of these Elk River people that I see.,,
SS,"Now at the Golden Anniversary for the village, Iwas just hugging and",,
SS,"kissing all the time, all ,we hadn't seen each other for so",,
SS,long. And there is a couple of Italian women living here and one I,,
SS,haven't seen since I came back- it's just the way my life has been,,
SS,"here, very ijjperesting. Ilike it. But she got, when she recognized",,
SS,"who Iwas she just came and kissed me all over my face, and pulled me",,
SS,down and kissed me some more.,,
