speaker,words,tags,timestamp
SS,It sure was u p north.,,
CM,"Well, no, it wasn't. It wasn't so strong.",,
SS,They sere the minority.,,
CM,They were the minority and it may have been something about supporting the,,
CM,"underdog, too. One man my mother knew very well came through here. He was",,
CM,editor of the poetry journals and things and came judging at fairs. He was,,
CM,"also, Southern gentleman. And he said he always belonged to minority party.",,
CM,When he was in Louisiana he had been a Republican. But as soon as he moved,,
CM,"over to Pierce County, he was a Democrat, because the Democrats were in the",,
CM,"majority. And it may have been a little of that, but I think that truly, that",,
CM,was the only party.,,
SS,Did your mother have the cha nee to go to college?,,
CM,"Well, probably. There weren't colleaes around",,
CM,Palouse she went to what was called Spokane College. But it was just like,,
CM,going to high school. And 'bout the only ones that graduated that'd do anything,,
CM,that you'd consider that way were the ones that'd been out to preach. It was,,
CM,"a Methodist college. And after she had come to Lewiston, finally she thought,",,
CM,she could quit and go to the Normal. But the job wouldn't be as good as what,,
CM,"she had when she got through, so she stayed with what she had.Moscow was just",,
CM,really a new college. Pullman was a new college. She remembered when it was,,
CM,"located. When they were going to locsce Pullman she was Appalcusa,",,
CM,"they would get the college, fit was going to go to Whitman county, and actually",,
CM,"the lay of the the best was'palouse. But they thought, well we'll",,
CM,"enter it, so they wanted a good price for their land and so forth. Colfax",,
CM,"had wanted it, but they didn't have a good location for it in their narrow",,
CM,"valley, and they had the county seat. Ann Pullman really got in and worked.",,
CM,"And they offered them this, that and the other to locate, so they went there.",,
CM,"And of course, at that time Moscow started, and it was a small, it was a",,
CM,rather small school too. There were a lot of things called colleges that,,
CM,weren't really colleges. Lewiston had had oneA times. It was completely,,
CM,gone when she came here. And it was calle- a college. And President Turner,,
CM,and his son had school at Palouse and boarded at my grandmother's,,
CM,place. And she had attended this school.,,
SS,President Turner of thd defunct Lewiston college?,,
CM,Oh yes. name had been Turner. And one of his daughter's had married the,,
CM,"salesman, rather cultured people, but I questioned how much of a",,
CM,college it was.,,
SS,It was private?,,
CM,"Yes, it was private. And there were a lot of those around, but actually, I",,
CM,don't think 'they were too much. They were in a tent.,,
SS,How did she meet your father?,,
CM,"Ch she was sent by the telephone company to Burns, Oregon. The company was",,
CM,"buying up little companies, and they bought that one. And the man that was",,
CM,"the Northeest traffic manager, Mr. Bush liked my mother very much. He was",,
CM,"considered quite difficult. They were all afraid of him, more or less, but",,
CM,some way or other my mother was rather  I guess didn't have much,,
CM,to hide and he liked her. And when they decided they wanted a man for manager,,
CM,"in Lewiston, well they wanted a place for a brother-in-law of some other man,",,
CM,so she cuyli lave stayed here as chief operator.,,
SS,Had she been manager?,,
CM,"Oh, she was manager, definitely. And she didn't want to do that. But she",,
CM,"could go to Portland, take this training, and then be a kind of a field rep«",,
CM,"resentative, which sounded like, and it was, a good job.",,
SS,This was a relative of...?,,
CM,Well they were sending a relative here.,,
SS,To be the manager?,,
CM,"Uh huh. He had too,..big an idea, about being a manager and he had to make up",,
CM,the money he took. So after a while was ttihe manager and they gave,,
CM,it back to a woman.,,
SS,Woman was in kind of a vulnerable position.,,
CM,"Oh well yes. You know, there weren't too many jobs open for women. And they",,
CM,"thought that a man for a little while, but as I said, they burned their",,
CM,fingers on that one quite a bit. He being a relative of tuo officers of the,,
CM,"company, they didn't let him go to the penitentiary, they made up the money.",,
CM,But he didn't stay as manager. But in the upset mother had gone to take this,,
CM,"job and her job would be to go in where they bought a company, and standardize",,
CM,it and put it into regular shape.,,
SS,Is this where she had the hard time getting the room at the hotel?,,
CM,"Oh yes. It was in Bums, Oregon. The next place she would have gone would have",,
CM,been Yakima. Companies were new then. And...,,
SS,"She must have been pretty good manager, had good skills.",,
CM,Oh she did have. She could train an operator and she could standardize the,,
CM,books and do all of that.,,
SS,Do you think it was unusual at the time for women to get in that position?,,
CM,"Well, there weren't too many opportunities, let's say it that way. There",,
CM,"were plenty of women, probably, that could and things, but there weren't",,
CM,"too many opportunities. There were not very many places open. Women, there",,
CM,"were women sure. You could be a doctor or you could be a lawyer,",,
CM,but it was very unusual. Had a pretty hard time in school.,,
SS,What were the qualities that made her a good business woman?,,
CM,"Well, probably, this may sound funny, but she had to be very exact",,
CM,"in detail. And she was a great, she was a very energetic worker. She was very",,
CM,"persistent. She set her course, she stayed there. She was very determined",,
CM,"to go on and finish anything she did. Very, very determinsed, easily",,
CM,"turned aside. And her mother was a businesswoman. She'd become a milliner,",,
CM,"which was one of the few things open. And maybe it was a little bit of the,",,
CM,"you know, the Quaker women were a little bit that way. They were inclined",,
CM,to do that. ^they were from a Quaker heritage. To a degree. And you can,,
CM,"look back at the Quakers and they were, every once in awhile, the women did",,
CM,"quite a bit. They were rather persistent in the, they did do quite a few things.",,
CM,"They were, and they were strong sufferages. That was a Quaker trait. And",,
CM,"while my mother waBn't a Quaker, and her mother, because she wasn't raised",,
CM,"with it, still there was that feeling. And it was in the background, I guess.",,
CM,"That a woman had just the same rights as a man. And they were realists, they",,
CM,"would do what they could, they wouldn't try to do something that they couldn't",,
CM,"do. ""If I can't do this or I can't do that, alright,. we'll  that."" That's",,
CM,good too.,,
SS,You think your mother was aware of the limitations she had to labor under?,,
CM,"Oh yes, of course...",,
SS,Being dominated.,,
CM,"Oh she knew that. Of course they all knew that. Still, she always voted.",,
CM,Because women here were given rights. We never had the struggles that they,,
CM,"did in Texas or New York, or some of those places. Women out here in ths West",,
CM,were given more rights. My mother always voted. That was nothing she had to,,
CM,struggle for.,,
SS,People now don't seem to be too aware of how limited opportunites were.,,
CM,Well they were so much Letter than they were in other places. And women have,,
CM,"always been able to,""Alright, I can't do that very well. I won't get along",,
CM,"very well at the council, so I'll get a man to do what I wanted do.""",,
CM,"(laughs) Women have done that and they still tio. Because, if they'll listen",,
CM,"to someone else, as long as he puts on the ideas I want, fine. And we do it",,
CM,to this day. Women do. If it's going to be better and you're paying for a,,
CM,"man on TV, you may not want to do the talking your'self if you think a man's",,
CM,"voice is going to be more pleasing. Okay, let him go ahead and sell it. But",,
CM,"it's my article or it's my, what I want.",,
SS,Was it a difficult decision for your mother to get married? Giving up her career?,,
CM,"Oh no. No, she had quit and her father, was getting old and she had enough",,
CM,means that she thought she could manage. And she had quit anyway. Working.,,
CM,She was working when she met my father. But she wasn't working away from home,,
CM,"at that time. No. And she had been engaged before that. She was engaged, but",,
CM,"he died, one of the Buffalo Hunt boys. The Buffalo Hunt mine, you know. And",,
CM,"oh no, that was something that she expected probably to be married.",,
SS,"It's been my impression like if you taught, it was the policy to have written",,
SS,"in the contract, that you can't teach anymore if your were married.",,
CM,Oh yes.,,
SS,It seems like at that time women were forced to choose.,,
CM,Oh yes. That was more or less the way it was even when I was teaching. A little,,
CM,"bit. Seme of them, there were married women teaching, but it was a little",,
CM,easier. You might get a job teaching in your home district if they knew you,,
CM,"and they think,""Well, now we'll let Mrs. So and so do this. That'll keep the",,
CM,"money at home and she's a good teacher.""But if you were applying for a job",,
CM,"away from there, tt probably entered into it. And,'cause they would,""Well",,
CM,is he going to live here or what? What are they going to do? Is she going,,
CM,"to be going home every weekend or what?"" It was in a little bit. It was",,
CM,always considered. It was probably a handicap In certain jobs. And then,,
CM,during the depression there was a feeling about one member of a family having,,
CM,a job.,,
SS,And that should be the man if possible.,,
CM,"Oh yes. And so, well, they were spreading it around. And of course women,",,
CM,"those times, sometimes had difficulties. Especially if she were married and",,
CM,still wanted a career and work. Then she was in trouble.,,
SS,"But your mother, being restricted to the sphere of home didn't....",,
CM,No. She knew she'd do just as she pleased after she was married just as much,,
CM,as she would before. That didn't enter into it at all.(laughs) She wasn't,,
CM,"a bit worried about that, I don't think.",,
SS,Your father understood that too?,,
CM,"On yes. He never thought, never thought  They worked together a",,
CM,"great deal. But, no, he might like it or he might..not like it, or she might",,
CM,"like it or not like it, but that was... Oh no, it never occured to him to",,
CM,be that way.,,
SS,But it seems like a lot of men had expectations of their witfes.,,
CM,"Well, he didn't . He had a very definite feeling that women's rights should",,
CM,"be effected and remember, he had just a daughter. And a daughter that he thought",,
CM,a lot of. And he wanted that daughter to be treated just the way he wanted,,
CM,"to, so he would defend women's rights. You see,that's probably why, we don't",,
CM,"have mere conflict, after all, all the women have a father that probably",,
CM,thought a heck of a lot of them. And maybe the women have a son that they're,,
CM,"very concerned with and they want that son to have privileges. So you see,",,
CM,it balances out. There's that about it. Wasn't it Theresa of Austria whose,,
CM,father wanted her to be abiii to have the throne and he did everything he,,
CM,"could because it was against the law, but got it changed, because he had a",,
CM,daughter and he wanted her to be able to succeed. See it all comes in. It,,
CM,"should, but it comes in more from father and daughter than mother and son,",,
CM,"probably than it does from husband and wife, m Lota Jf cases, because it",,
CM,"probably could be more conflict there,""I'11 take care of you, now you do",,
CM,"what I say."" But a father doesn't raant somebody bossing his daughter that",,
CM,"way. He waDfcs, his daughter is very special.",,
SS,"That was true of you and your father?, my goodness, yes. He adored me,",,
SS,absolutely adored me. I was an only child. So mpway did he want anything,,
SS,to be against the rights of women.(laughs)That would be affecting his most,,
SS,"precious thing. So of course not. But as I lay, I don't think the women in",,
SS,this area had as much problems as they did in some other places. I think that,,
SS,"Mrs. flab a lawyer's wife, Iknow she said,""Well you know Catherine, we",,
SS,have had it on a silver platter always. We've always had privileges and rights.,,
SS,And it was true.,,
SS,You think of it as Western thinking?,,
CM,"Well, it was very typical of the west and it wasn't typical of all of the",,
CM,"east. Now there were probably spots,but, no I think that was more western.",,
CM,"A greater freedom. Actually, anybody came west, the women shared all the",,
CM,"hardships and were expecting, then, the results of it. And they homectr.aded",,
CM,"too, remember. And they took up land. Maybe husbands and wives together so",,
CM,"they'd-have a bigger ranch, but then, they had their rights. And women ran",,
CM,"businesses. In the west. They probably did in the east, but there weren't",,
CM,"so many other, there were a few businesses in the town. Now the one thing",,
CM,"they didn't do in the begining was in the stores, they didn't clerk. They",,
CM,"were men. You bought your ribbcos from a man. It was, Vollmer hired women",,
CM,"in his store. But a lot of the stores, they were just begining to a little",,
CM,"bit in the 90's in a lot of stores. Well, probably it was an economic thing,",,
CM,"because it was a general store, maybe they'd have to sell the ribbon and move",,
CM,"ft barrel of sugar. It probably had an economic thing, but we think of clerks",,
CM,"so often, so many of the clerks as being women. But they were in the begining",,
CM,"men. There were very fe wwomen clerks, except maybe in a milliner' store.",,
