speaker,words,tags,timestamp
ES,"Well, I think that history and geography, I liked those better than anything. And I was pretty good at English. Spelling was my worst, I know that. (Chuckles)",,
SS,"Well, I heard that you had a lot of drills— spelling drills.",,
ES,Yes.,,
SS,Practiced spelling.,,
ES,"Well, they didn't have so much— but you take they used to spell, when it came to spelling class, the kids would form a line right in front of the teacher's desk, you see; there was always a platform in one end of the schoolhouse, and her desk was up on that platformand then in spelling classes, we would just line up in front of that platform there, and she give out a word. She started with one kidthe kid would stand at the head of the class and if he couldn't spell it, why then, the next one he had a chance at it, and the next one, so on down, until she got to the kid that would spell the word, well, then he'd go up to the head of the class. Ahead of those that misit sedA My sister, she was good at spelling. She got several prizes for spelling. She was a good speller. And every day that you stood at the head of the class, I think you got a star, if I'm not mistak en. There was a star in there for spelling.",,
SS,Could you have the different grades doing that? Or just one grade at a time?,,
ES,One grade at a time. One grade at a time.,,
SS,"Did the teacher have a chance to work with the kids— a single kid, like if he had problems or something— would she have a chance to work with him?",,
ES,"Yes, to a certain extent. But that was the worst of it. See, you take if a kid— you take a youngster that was slow, why, the teacher couldn't have too much time to put in with somebody that was slow. The slow kid, he didn't progress very fast, because the teacher just didn't have the time to put in with him.",,
SS,"With all those kids, it's really understandable that she wouldn't have the time.",,
ES,"But if you just wanted to ask her a question or something like that about— she always had time to say that, but, you know like the slow kid, he takes lots of time, somebody that's slow. 'Cause I know when I was in the first grade, there was kids in my first grade there with me that was twice my age or bigger, just slow learners and hard to get do anything. While there was others just the other way. And as a general rule, the kid that come out of the country, like, would come to Moscow— town to go to school, they'd find theirselves they usually went backward. They usually set 'em back at least a grade. Very few kids, if he was in the sixth grade out in the country and then come to town, why, there was very few of 'em that could do sixth grade work. They usually set 'em back to fifth; and there's a few of 'em that went the other way, too. But, the majority of 'em, they'd have to set 'em back a grade to keep up. There was just that much difference, so you can kind of see what the difference in— where a teachers got too many kids— but that'sUsua £ne general rule. Now, when we came to town,my youngest brother, they set him up a grade. And, I think the brother next to me, why, I think he was in the sev enth and they set him back a grade, and my middle brother he stayed— he held his own. Any my youngest brother, he went up a grade.",,
SS,What did they do to you?,,
ES,"I was in high school then, when I started town school. When I got out of the single one-room schoolhouse I had finished the eighth grade. Of course, in those days— I had to come to town to the courthouse to take my eighth grade examination. The county superintendent gave the eighth grade examination at the courthouse. And all the kids from the country had to come in and take the examination.",,
SS,Was it a hard one?,,
ES,"Well, it was pretty hard. But I found it very easy. It wasn't as hard as I expected. I was worried about my mathematics, and I got my highest grade in mathematics. I don't know how it happened, but it just seemed like I did lots of work on it, reviewing mathmatics. Course, when I want to school, the teacher, that's when the teacher would come— my teacher at that time, she lived right close to the schoolhouse, and she told me any time that I wanted to review, call her, and she'd meet me over at the schoolhouse and we'd do arith metic. That always worried me, and then so, for quite a while, sever al nights before that— and in the back of the arithmetic book there was a review section of problems from clear through, you know. And we'd start work on those and work on those, and by golly, you know when I went up to take my exam, most of the problems that she gave me was some that I had just previously went through, and I got ninety-five in my arithmetic, my highest grade.",,
SS,Did you take her up on her offer to help you?,,
ES,"Oh, yes. That's what I say, I'd go down to the schoolhouse- call her and she'd over there— and go down there at nights, and we'd work on those review arithmetic problems, you knowj and as just luck would have it, when I went up to the courthouse to take my examination, why, had worked on lately, those problems that we had just reviewed, was practically all— all the hard ones— course, the common stuff, there's always some common ones, I'd just recently had 'em, so I did real good on arithmetic.",,
SS,"Were there many kids taking the exam, with you, the same year?",,
ES,"Oh, yes, there was lots of 'em. Come from districts all over the—",,
SS,"No, I mean, in your schoolhosue? Were there many kids at Aspendale who were in the eighth grade at the same time?",,
ES,"No. No, I wasn't at Aspendale when I took the exams.",,
SS,"Oh, you'd moved?",,
ES,"No, I wasn't living there then. We'd bought a ranch closer to town than Aspendale.",,
SS,"I was just wondering, mainly, whether the teacher spent a lot of time with the eighth graders, getting them up for the exam? You know what I mean?",,
ES,Uh-huh.,,
SS,Spent a lot of time drilling the whole class?,,
ES,"Well, there was one boy that took the examJwhen I did was out of our school and he was having trouble with his grammar. And he did a lit tle overtime work there at school. He used to come down, too, and work. Mine was arithmetic and his was grammar, and he worked on it. And spelling was by bad stuff, but I didn't— spelling and arithmetic but I just studied my own spelling. Took my speller home and studied. five or something- I didn't get a very good grade. I think it was eighty-- that was my lower grade.",,
SS,Was it very important for your parents for you kids to get a good education?,,
ES,"Yeah. Was with my parents. When my sister, she finished the eighth grade, we was down at Aspendale when she finished the eighth grade and well, we was way out — about twelve miles from town, and she couldn't go to high school— she wanted to go to business college, is what she wanted to go to. She wanted to go to Spokane. I know the folks tried every way to get money to send her to Spokane, and she wanted to go to business college in Spokane, but she never did make it. The folks couldn't afford it. And then, after we moved over to— bought this place over close to Moscow, she went to work and she wasn't too much interested in school. And, of course, as I say, when you finished the eighth grade out in the country, you was about two or three years be hind the kids here in town. That's the way wirSme. I. finished the eighth grade— I finished fairly «arly, I finished when I was, I guess was fourteen— the summer of the year that I finished the eighth grade in the country. And then, it was two years after that before I got a chance to go to high school. So that throwed me to a pretty good age— I think I was sixteen when I was a freshman, right here at high school here.—",,
ES,"Draft age— I had plenty of time to finish my high school- though I didn't think I could. And, of course, when I got out the army, there no GI, nothing then for you. So that kind of put an end to my educ ation.",,
SS,"The two years that you weren't in high school, were you just working on the farm?",,
ES,"Yeah, yeah, I was on the farm. Yeah, we was living on the faxm.",,
SS,"Did that have anything to do with why your parents decided to move to town, so the kids — were they thinking at all about the kids going to high school?",,
ES,"Yeah, — When they couldn't send my sister to school from there, they wanted to get closer to town where the rest of us could go to high school, further our education, and go to high school or business col lege, something. When I was a kid, so many of the kids didn't even finish the eighth grade, you know. 'Course if you got old enough to plow and do farm work, why then, he usually— that's about it. My par ents, they wanted the kids to have an education. But in those days, it seemed like the farm kids, they wasn't so much interested in educa tion until after, oh, — 'course it got more so as the years went by. 'Cause, I know my brother next to me, three years younger than me, and after he got out of the eighth grade he never went to school much af ter that. The folks never pushed him. He went out on his own. Anyway, he got byk :lf. And then my next brother-he finished college, he was the first one of us boys to finish college. And then my second brother— fourth brother— he died when he was in high school, He didn't get to go to college. And all the college work I did was— I did some short course work at the University^here. And then I took some grain grading after I was a grown man and working for this grain company. I took grain grading up at the college there.",,
SS,What happened to your brother that died?,,
ES,He had scarlet fever.,,
SS,"That was not uncommon in those days, was it?",,
ES,Huh-uh.,,
SS,Kids did get that.,,
ES,"Uh-huh. And then the brother next to me,he died as a young man. He died in his early forties. He had a ruptured appendix.Diedj on the operating table, they didn't know he was dead until they started to They examined him cut the incision in him, and there was no ""blood come. (And he was dead,",,
SS,"Did your brother who got scarlet fever, did he go to the hospital, or did they just keep the kids at home?",,
ES,"He was at home. No, he was at home.",,
SS,"In your family, who had the authority there? The mother and father— who made the decisions? Your mother and father. Was your father al together the boss, or did they share it?",,
ES,"I don't think he was. I think it was kind of a partnership affair. I don't remember my mother and father ever having any arguments— about if one made a decision the other one didn't like it or not. Their thinking seemed to be pretty much along the same line. I know their thinking about discipline was for sure along the same lines. And, the same way about religion. Now my mother and father they were dyed-inlived the-wool Baptists. Of course, when we came here, we country, there wasn't very much church to go to, but they always told us that rebecause gardless,,Nthey were raised Baptists, that that was no sign that we had to join the Baptist church, Dut they made it very plain, get af filiated with some religious organization. Didn't necessarily need to be the Baptist, but they ..insisted on us getting affiliated with some sort of religion.",,
SS,Were they very strict about the Sabbath?,,
ES,"Yes, they was, especially when they came out here, but 'course, after they got westernized— they were pretty strict about it. At that time it was very seldom that they worked on Sunday. I know my mother used to get after my dad about— he always had a large garden, you know, and lots of Sundays he'd put in his time working on the garden— Mother'd get after him about it. ""Well,"" he said, ""when the ox is in the mire, it's no harm working on Sunday!"" (Chuckles) That's the way he'd put her off. She used to scold bim about working on Sunday, he'd say, ""When the ox is in the mire, it's no harm working on Sunday."" They were pretty strict about that. And, another thing my father did, he's a man that never used profane language. He did a lot of smoking, and stuff like that, but very seldom did you ever hear my dad use any profane langueither age. And, I assure you, we kids didn't use any around him, He was very strict. He lid-n't go. to- church after came West we never went to church, with them. As I say, we lived way out in the country; there was no church around. There1 was the Lutheran Church, Scandivanian, but they talked in Scandivanian. There was a little church out here at Joel, they had a minister there just every so often out there and hold services, and us kids used to go over there to a little bit Sunday School Ride three, four miles over there. But we never went to church regular until we got moved over to town.",,
SS,Did your parents give you any Bible teaching at home? have,,
ES,"I think that s very peculiar. My wife and I discussed that quite a little while now. My father and mother, they did an awful lot of,- when we was little kids, they read the Bfcble an awful lot, among them the selves. And they discussed among themselves, but they didn t seem to pass it on to us. They taught us our prayer every night before we went to bed,the whole family'd get down before their chair and say their prayer and all that"", and they read the Bible, alright, but then it to^ible discussions, it was chiefly among themselves. And I've tho ught about that so many times, that they didn't discuss it more with us as kids, but they didn't. But they read it and they talked the Bible a lot,",,
SS,I wonder if they thought you kids were too young?,,
ES,"I think that must have been. They just figured we was too young. 'Course, I told you a while ago, my mother always insisted—""You don't have to be a Baptist, 'cause, we arej but be affiliated with some relig ious organization."" So, I think that must have been their -theory. They had an old hymn book*and us kids, in the wintertime, we'd get to cutting up and making too much noise round there, why they'd get up and get this old hymn book, and we'd set down and sing until bedtime. That's the way they'd quiet us down*, we got to making too much noise, why, they'd get up and get this hymn book and we'd all start a sing ing— sing hymns. But as far as teaching us the Bible, they didn't It's strange, but they didn't. 've thought of that so many times. Tney did a lot of reading a whole lot among themselves, and they'd discuss the Bible among themselves.",,
SS,Bo you have any recollection of what parts of the Bible were important to them?,,
ES,"No, I do not.",,
SS,But they taught you quite a few hyms? always did.,,
ES,"Oh, yes. They taught us quite a few hymas. We sang hymns. lot of singing.",,
SS,What kind of prayers did they teach you?,,
ES,"Well, of course, the first thing they taught us The Lord's Prayer. That was the first thing we arned, the older ones. Then the others had this regular kid's bedtime prayers, such as that. And the older ones they taught us The Lord's Prayer. And that's what we always said, the older ones. Mother was very strict about it, us saying our prayer before we went to bed.",,
SS,"Did you kids ever go to a revival or camp meeting, when you were young or growing up?",,
ES,"No. I remember just before— I must have been about four or five years old— four years old, I couldn't have been five—I remember just be fore we came out here. We went to a camp meeting, it was out in the woods, the timber, and I got to go and I got lost. I remembe I start ed follow somebody else along and just about that time, this woman looked around and she saw me and she says, ""Who are you, little boy? What's your name, little boy? Where is your mother?"" I thoug'ht that was my mother until she — and then just about that time I heard my mother. She'd missed me, you know. That's sky I remember the camp meeting. That's what they told me it was. I didn't know what it was but, they told me afterwards that that's what it was. We was at a camp meeting when I was a little kid.",,
SS,"Did you say that— When you say that they sort of shared the respon sibility— It seems to me like— I don't know what it was like, but I get the feeling that a lot of families, the husband and the wife is the idea that I get. And that went on a lot. He sort of laid down the law and she followed it. And, maybe her main author ity was in raising the kids.",,
ES,"Yes, it was, that's my mother.",,
SS,"Then he ordered and she obey, or did it seem like they just worked it out?",,
ES,"Well, I'll tell you now. My mother she did most of the— 'course my around the house, dad was out in the field a lot— all the time, and us kids, and my mother did most of the—she did most of the punishing of us kids; laying the law down to us kids. And she did practically all the spanking, very, times that my dad ever did spank me, but my mother sure did lots of times. But I know, I never did hear no words be- tween or discussion between 'em. If my mother told us to do some thing, why, that was the law. And if my dad told us to do something, that was the law. You better do itl That was it! As I say, I never heard no discussion as to who was going to boss the kids and who wasn't going to boss them, they both did it. And I never heard any disagreements about— if one told you to do something, I never heard the other one disagree about it.",,
SS,"Do you think if your mother was going to have anything to do with spending money or buying something or something like that, would she have to consult with your father first?",,
ES,"Well, that s something — I don t hardly think so. I think that she knew what us kids needed and when she went to town my dad'd give her the money and she— because I know she bought all of our clothes. Of course, I know this Harry Sampson, used to work at David's store down here, early days, she used to buy our clothes. Come in there and buy us kids clothes, overalls and shirts and hats. She did practicall ally the trading, practically our trading!and of course in the later years and when Dad come to town, he'd buy groceries, but as far as buying clothing for us kids, Mother she just about took care of that. I don't remember my dad, I guess he did at times, but—'course my mother always did that. She bought us boys overalls and always bought our clothing. 'Course she was in town lots more than my dad did. He was working and he didn t come to town only once in a great while.",,
SS,She did most of the shopping for the house then.,,
ES,"She did the shopping for the house, yes. She did. And, of course, when my dad did go then she'd usually give him a list what to get in and the clothing, the grocery line. But, as far as,taking care of the kids, why, that was her job. She did take care of that. I guess that was just: a mut ual agreement among themselves. As I say, she went to town probably twice or three times to his one. But then after they got older and they lived close to town, why then he went to town lots. Well, as I say, he bought most of the groceries, then.",,
SS,Did your folks try to be real selfsufficient to have to buy as little as they could?,,
ES,"No. I'll tell you, Sam, when I was a kid, we lived on the farm and my younger days coming up on the farm; you take flour, sugar, and coffee was just about the heighth our groceries. And coal oil, that's for our lamps; coal oil. But our meat and other vegetables, that was all on the farm— Cabbage and apples, fiut flour and sugar and coffee and coal oil, those were the things we got out of the store. And we didn't get them very often. My dad, when he went to town, he'd113113 ^""buy two five gallon cans of coal oil and we bought sugar by the hundred pounds. And about the only thing that we bought by the small bottle, and that's coffee. My mother and dad they about the only ones that drank coffee, they didn't too much of that, Jnd then we had — had a cereal, and that was mostly oatmeal or kind of a—",,
SS,Wheat?,,
ES,Or some other small cereal.,,
SS,Would they make a wheat mush?,,
ES,Huh?,,
SS,Did they make a wheat mush?,,
ES,"No. No, we never ate any wheat mush. I know some of 'em that did. I know some of 'em that did make a kind of wheat mush. But we had an other kind of cereal, kind of like cormmeal. Something like that, but don't think it was cornmeal. And, another thing that they bought quite a little bit in the store, and that's syrup. We used quite a bit of it. My dad he was a great hand, and my mother, too, as far as the South people, that's concerned, Athey used lots of sorghum. And of course, they did n't buy sorghum, couldn't get it out here, only the kind, that bitter stuff you use to make cake$ out of, and so they used quite a bit of syrup. My dad used to like syrup quite a little bit.",,
SS,What kind of syrup would it be? Would it be corn syrup?,,
ES,"No. He started to buy some of this molasses they have here, but that's this cake molasses, and that's that bitter stuff, it isn't nothing like what he figured, and so he bought Karo syrup. AndAhe had quite a sweet tooth, and lots of times he'd buy five gallons of honey. He liked his sweets, my father did. So he always had his syrup.",,
SS,What would he use the syrup on? Would he eat the syrup with pan cakes and that?,,
ES,"No. No, mostly hot biscuits. Course in the old days, that's what my mother made. Hot biscuits, you know, and syrup. That's what he used that on. In my coming up time, why, my mother didn't make too many hotcakes. That I remember, but I know that after we got older, once in a while she'd make hotcakes for us, *Make donuts. Syrup was ate on hot biscuits.",,
SS,What would you use the honey with? Would you use that on biscuits?,,
ES,Uh-huh.,,
SS,Sounds pretty good.,,
ES,Yeah. Uh-huh.,,
SS,"I'm wondering what made you folks move from Aspendale to— closer to town, and then moved into town actually? No, we bought a farm out there.",,
ES,"You see my dad was a renter, he rented land; leased land. And then when he bought, he bought closer to town. Close to town, closer to school for us kids. And he bought a place of his own out north east of town, and then we had a farm out south of the demetery out there. That's when we first came across the mountain, on this side, why then, he leased a place south of the cemetery there. And he farmed that for a few years, then he got a chance he ; this place out northeast of town there. And, of course, I was in high school when they moved over here and the other kids was in grade school.",,
SS,"When you moved into town, was he still farming northeast of town?",,
ES,"Yes, oh, yes.",,
SS,But you lived in town then?,,
ES,"No, we didn't live in town, we was out at the edge of town. My whole family never did live in town, when I was a kid. We never did live in town.",,
SS,"Where would it be now, where that place was— northeast?",,
ES,"Well, you know where this Moscow Mountain road out here? Do you know where Hatchery is out there?",,
SS,Yes.,,
ES,"Well, it's just due north ""of Hatchery, just a quarter that house on top of the hill out there. There's a new house there now; some pret ty good sized trees around it. That's our old home place, that's where most of the kids grew up there. Of course, as I say, when we went out there I was in high school, and at that time I was about fifteen.",,
SS,Do you think it made much difference to your parents to be this much closer to town than they had been out there?,,
ES,"Well, I think they enjoyed it just as much or better, being closer to town that way. When they got older, they could go more. But I was happy, fact of the matter, I was happy out there on the farm, just as happy as I was better. More convenient. And more conveniences and all that. Out ""^1ere we had our electricity and water in the house and all that. But, of course, that was a haven for my mother, washing for four boys. And while we was out on the farm , most of our washing was did on a washboard. And, all the hot water she had was — had an old range stove with a hot water tank on one end of it there, hold about ten gallons, I guess. Yes, it was a haven for my mother to get over there. It was a haven for all of us, we really enjoyed it. Of course, that was before— It isn't like it is now) of course now, there's very little difference between farm and town now, as far as that's concerned. We got every convenience on farm that we got here in town, and you get in your car and in ten or fifteen or twenty minutes you're in town, anyway. the automobile and electricity has brought the town and country right together, you might say. Only today, I'd rather be living on a farm, than where I am now. I'd much rather be on a farm. If I'd a kept my place out there, that's where I'd be— out there. I wouldn't be here in town. As old as I am I'd be out there on the farm. Course, I lost my legs  and my wife insisted on getting rid of the place. But if I'd a kept it one year longer after Idlost my legs, I'd a never sold it. I'd live out there,",,
SS,"Well, there's lots of days when we wished we lived in town. It's Mostly because of having to go into town anyway, having to work in town.",,
ES,"But I liked it this way, Sam, even if I just stayed out there— of course, in the wintertime, course I don't drive, course the road gets bad and my wife don't drive in the wintertime. But in the summer, just to stay out, just to have a place to spend the summer, I would out there. He'd have probably have enjoyed ith Fut us up a trailer house out there; got us a trail er and stayed out there through the summer and had a garden. And I could have had my stock and one thing and another.",,
SS,"That's what I was asking because I was thinking about how— from what you say about the difference— like kids out in the country couldn't really go to high school. Well there's a big difference, that's a rea son for a family to wonder about whether they should— could make a go of it closer to town.",,
ES,"Well, of course, now-a-days, you see— when my daughter started to school, that was way back in '30 something, she went two years— she went one year to Aspendale school where I started at; she went one year there, and in that year the school districts consolidated and the next year she went to— she didn't come to Moscow, though. We were closer to Genesee, and she went to Genesee. And so there is no country school anymore. It's all city schools, 'cause the bus picks 'em up and brings 'em to town. There's no country school any more.",,
SS,All those neighborhood schools all shut down.,,
ES,"They all shut down. 'Course this old Aspendale School, where I went, still there because it's the farmers they took and fixed it up and they got a kind of a— made kind of a community hall out of it. You see we was down there a year or two ago — somebody lived down there had a fiftieth wedding anniversary down there, and we went down there, among our old friends.",,
SS,Do you think in those days there was much difference between people that lived in the country and people in town?,,
ES,"Yes. Yes, there was lots of differftgce, Sam. I'll tell you now, this way; when I was a kid, you'd go downtown— you'd go to town and you could just about segregate the farmers wives from the city wives, and such as that. Yes, you could, you could tell they was farmers. The same with men, pretty much the same way. You could just about pick out the farmers. It isn't the same any more. Since they brought the farm so close to town, you can'' do it. But I've sw the time when you could do it.",,
