speaker,words,tags,timestamp
SAM,What makes her a women's libber?,,
LC,"Well, because she came hard way. but se became self-supporting",,
LC,"and lived alone nd kept her little garden and fed tv,e people who",,
LC,passed by. And I think sVe's someone in early Mstory that we need to,,
LC,think about.,,
SAM,How about Mary AArkwright Hutton ?,,
LC,"Well, she was a character. That's a gripping, exciting story too.",,
LC,She was born in the coal fields in Ohio. And she was the unregistered,,
LC,daughter of an itinerant preacher to put it politely. The Arkwright,,
LC,name had come down through her mother's family and they seemed to,,
LC,be people of some consequence from England. At a very early age the,,
LC,father was glad to get rid of her so he sent her to take care of his,,
LC,"father who was bl£nd and a verv, very old man. So ten years old",,
LC,we see Mary Arkwright Hutton leading the blind grandfather out into,,
LC,the public narks to listen to tha soapbox orators orate about lack of,,
LC,work and conditions in coal mines and the hard life of the laborers.,,
LC,So when Mav Arkwright Hutton was still a young girl she encouraged,,
LC,about forty miners from the Ohio country to come in boxcars,,
LC,the great Couer d'Alene country of Idaho where gold hd been found.,,
LC,History says that se didn't ride in the boxcar with the forty men.,,
LC,She had to ride in the coach but if she'd been given her choice she'd,,
LC,have ridden right along with the miners as thay came west. When she,,
LC,"arrived she liked to tell later that she rode in on ""the Hurricane",,
LC,deck of a cayuse. Ar.d she got as far as Lake Coeur d'Alene. From there,,
LC,she went up into the mining country at Wardner and at Kellogg,,
LC,Here she opened a boarding house and she was a great cook. She,,
LC,"was proof of her good cooking. She weighed nearly three hundred nounds,",,
LC,was akgantic mountain of a woman in her own right. And a fine cook.,,
LC,The meals were served with great abundance. And thay said itoat she lacked,,
LC,in good looks she made up in her pood cooking. And that the men thought,,
LC,there was no more beautiful sight in tha world than wven two-hundred,,
LC,and eighty-five pound May Arkwright Hutton entered the dining room,,
LC,carrying an enormous platter witv a big pot roast surrounded by,,
LC,vegetables was the finest thing they could think of. She ran this,,
LC,boarding house and made quite a little money of ver own by careful,,
LC,management and hard work.,,
LC,And then about 1900 she married Al Putton who was an engineer on,,
LC,the railroad that carried the men between Cataldo and Kellogg. And he was,,
LC,a very fine vwn too. who'd been orphaned very young and had come up the,,
LC,very hard way. And he certainly appreciated and. enjoyed May Arkwright Hutton,,
LC,"and fine hospitality and her fine cooking. So he married her, It was a",,
LC,wedding to remember. They got out invitations to it—everybody was invited.,,
LC,May cooked her own weeing dinner and it was all things that the mining,,
LC,community liked. And they made it a double wedding. Their bridesmaid and,,
LC,best man decided they'd get married flat the same time snd save wedding of the,,
LC,expenses. They ahare the cost' minister and the best man thought they ought,,
LC,to share the wadding presents that May and Al had already collected. But,,
LC,Al Button drew the line at that; he thought tvat was going a little t6o,,
LC,far. So they kept own wedding presents. But it was a gala affair and,,
LC,they shot off the fireworks all night tmd there war- much dancing in the,,
LC,streets to celebrate this very hapny occasion.,,
LC,Now Al Hutton made a substantial salary as an engineer on the,,
LC,"railroad and they saved everything they made, nd there was a group of",,
LC,them that met at the boarding house and each of them was saving a little,,
LC,money and they were buying up mining stocks. A lot of them didn't amount,,
LC,"to anything and petered out,and they lost. Hut each year they kept saving",,
LC,and adding to it and investing in some othrer stock. And then finally one,,
LC,"lovely, lovely day two men were walking through the hillside and they noticed",,
LC,a different looking seam along the line nd they kicked it up and,,
LC,"say, they had discovered a galena mine too. Pnd they didn't know what",,
LC,to call it but lying along the edge of the seam there was an empty,,
LC,"powder box and em it it said ""Hercules."" So he said,""We'll call this",,
LC,"the Hercules Mine."" And the great Hercules Mine came in. And it was a",,
LC,"mine that belonged to the butcher, the baker and the candlestick maker.",,
LC,Everybody that could spare a few dimes had invested 4n it. And there was,,
LC,dacning in the streets that night. And it was even better than they had,,
LC,dreamed. Tve two men who'd discovered it went back out nd surveyed and,,
LC,staked it out. And when it was assayed it was decided that it really was,,
LC,a find. And down through the years it has proved that way. And it's,,
LC,still very much a going concern. Vere in Moscow we had a special stake in,,
LC,the Hercules Mine because Jerry Dar of Moscow who married one of our own,,
LC,Mix girls was one of the organizers and promoters of the mine. And of,,
LC,course Day has been a good friend of the University of Idaho.,,
LC,"Many, many of the wonderful books we have in the library are all",,
LC,presents from Henry Day. And Moscow too stood by to profit.,,
SAM,Did May Arkwright Hutton invest in this mine?,,
JC,Ch yes. She'd invested and so Wad the husband. And the end of the first,,
JC,year their share vas over two million dollars. So May retired from the,,
JC,coofcing business and they built a lovely home in Kellogg. And May started,,
JC,in dressing up and fixing up. ind at first the ladies sort of looked,,
JC,"down their noses at her, you know. But she went on to bigger,better",,
JC,things. Sve became interested in women's lib. She'd always been a women's,,
JC,libber in her owrlrigM in her independence nd her ability to do things.,,
JC,So she set out to bring liberation to Idaho's women. And of course in,,
JC,1895 all the women in Idaho were allowed to vote. We were the second,,
JC,state in tve union to see that women were given equal suffrage. So when,,
JC,sve had that conquered she thought she'd go . into Washington,,
JC,and do a little women's libbing over there because women had been given,,
JC,"the right to vote ift l883,Tatbout 1890 it'd bean taken away from them",,
JC,"Arkwright Hutton, they built downtown the great Hutton Building. And it was the first",,
JC,penthouse they ever had,,
JC,because the tor floor was all made into a hUge ornate apartment for Al and May Hntton.,,
JC,"And they called her ""May Arkwright she wore the pants",,
JC,"Hutton"" because she believed in wearing men's attire, net the gracefuldainty",,
JC,slacks suits that you see them wearing todaybut the plain eld blue,,
JC,serge suits and three cigars in the breast pocket and one cigar in her,,
JC,mouth. She was famous at the women's lib meetings and en the street,,
JC,"corners of Spokane,fcut she felt a little lacking in te proper culture",,
JC,so sve took up studying Shakespeare. Sve wrote poetry and we have a few,,
JC,"samples of that left. But she would hold reception, and she was a great",,
JC,"one to patronize all the charities. And the greater te patronage, why the",,
JC,nore acceptance she gained. She church ladies were all delighted to see her,,
JC,"come to those silver teas , you know, because wven the rest of them put",,
JC,in a little silver dime or twentyfive cents she just dropped in a,,
JC,five dollar gold piece. She was.welcome at all tvat sort of thing.,,
SAM,Did she ave much of an effect in Spokane on women's rights?,,
LC,"Well, yes, I think she really She got out and she wasn't afraid to",,
LC,spend money. And she worked and sve entertained all the leading political,,
LC,"figures of tve time. She had Teddy Roosevelt there for dinner, and very",,
LC,friendly with him until ve made his famous remark about a woman's,,
LC,name should only appear in the newspapers twice—when she gets married,,
LC,and when she dies. So that finished Teddy Roosevelt with May Arkwright Hutton.,,
LC,But she was very friendly with Clarence Darrow when e came to,,
LC,"try the Steunenberg Murderers, the Haywood, Mover and Pettibone",,
LC,cases. She was a great admirer of his and also a great admirer of,,
LC,Senator Borah who had done the prosecuting in that vey famous case.,,
LC,She was a friend to all United Mines Workers and contributed money,,
LC,to their fight for better working conditions. She was definitely a woman,,
LC,in her own rigv. She had very poor taste in dressing of such an enormous,,
LC,figure. She would get out big plush dresses wild flowers all splattered,,
LC,overv great dimensions to match er own the Spokane women of,,
LC,"that time looked down teir noses greatly. One of them sald.flat know, I",,
LC,"think I knew someone that used to board in -our boarding house."" And May",,
LC,"said, Your father was the only one of them that ever went away and didn't",,
LC,"pay his board billt,: And once wven she appeared in a beautiful hew silk",,
LC,"dre:js another of the society ladies, ""Oh, it that -our first silk dress?""",,
LC,"""Oh no,"" se paid,""your husband bought ma one twenty-five years ago""",,
LC,"So se had a way of putting the ladies in teir rlaoes, you know.",,
LC,And some,,
LC,of tve poetry was out of this world. One sve wrote for an Elks Convention.,,
LC,"and was something aboutT-this was out at Wallace—she said,""Here in tvis",,
LC,"northern lend the elks come down to drink besiderill, the elks come down",,
LC,"to drink their fill. The woods are gone and so is tve rill, but the elks",,
LC,"still come to drink their fill."" And this was greatly arprocited.",,
LC,She attan ded many of the political rallies and was ready to put up,,
LC,money for them. And one of the people wrote a poem for er. It was something,,
LC,"about:""Cur Hay, hooray. Our gal: might not be so good-looking, but she's",,
LC,"going to win this h.-re fight."" Words to that effect. i nd she was very, very",,
LC,prominent in all of the things that had to do with women's rights and equal,,
LC,"suffrage and so on. But time ran out on her 1916, at the begfmning of the world went",,
LC,from women's rights to peace.,,
LC,"to trying to keep peace, find se did a lot of work in various",,
LC,peace organizations. But time was running out on her and she sickened,,
LC,and died. But not before Al Hutton had built her a very beautiful,,
LC,home up on the south side of Spokane. nd it too was designed by this,,
LC,Cutter who designed the Davemoort Hotel and man- of Spokanes very,,
LC,homes. And she continued to entertain there in a most lavish stvle to the,,
LC,consternation of a few other people that lived out on the south hill. I,,
LC,think she died about 1916 and Al Hutton then fulfilled a dream that they'd,,
LC,had together. And as a memorial to her he estabrshed out on thebanks of,,
LC,the little Snokane River a gorgeous place for orphans. And ..e called it,,
LC,the Hutton Settlement. And there are four betiful houses out there and,,
LC,each one has room for twenty children and houseparents. And there's an,,
LC,"orchard, there's farmland, there's garden, there's cows for them to milk,",,
LC,horses for them to ride. There as even a swimming pool and a tennis court.,,
LC,And all these things were most elaborate when ve built them back about the,,
LC,time of the first VorlJ Jar. Pnd the interesting thing is that after all,,
LC,these years there's still a very concern. If just a beauty,,
LC,"spot out there—beautiful buildings, beautiful everything, find as a little",,
LC,"extra touch, the Northern pacific Pailroad brought in the eld engine bell",,
LC,off the engine that Al Hutton had piloted. Ind it angs bere in the yard,,
LC,Hutton Settlement to call children wo live there at the settlement in to,,
LC,the different meals. And it's something wortv: seeing. rd out n the beautiful,,
LC,Fairmont Cemetery are two beautiful pink marble monuments that stand to,,
LC,"Kr. and Mrs. Al Hutton, lovers of little children.",,
SAM,One thing that I wondered about with her and the story that you tell,,
SAM,is that if sve was such a friend of the laboring man I'm surprised,,
SAM,the,,
