speaker,words,tags,timestamp
ES,And he figured that there'd be some way of making it.,,
SS,But it turned out to be harder than he thought.,,
ES,"Yes, After he got up there and he went to work for this fellow to see",,
ES,"the country and see what it was— it was exactly like they told him,",,
ES,it was nothing but sagebrush and lots of wild horses and stuff like,,
ES,that there. And it was a rather dry country.,,
SS,Do you remember how many neighbors you had up there?,,
ES,"Well, where we were at, we didn't have any neighbors. Not until you got",,
ES,"to Moscow, the little village, we wasn't too many miles off in this",,
ES,cabin we were in. It wasn't too many miles out from this little town,,
ES,"Bluestem, or Moscow then,but up and down the creek where we lived there",,
ES,"wasn't any neighbors around there, that I know of. 'Course there might",,
ES,"have been some around that I didn't see, but,""no nouses in sight of",,
ES,"where we lived, I know.",,
SS,Now this was in 1898? Is that right?,,
ES,"Yeah, about 1898 or '99. Well, must have been about '98, 'cause we",,
ES,or,,
ES,"come down here in '99, we come down here„ 1900, I'm not sure of the",,
ES,"date, but right in there, somewhere.",,
SS,"Can you remember yourself, anything about living there? You must have",,
SS,been about five. I'll say I remember it.,,
ES,"Yeah, yeah, I was. Yeah, I remember it, My sister and I we used to",,
ES,get sticks and make fish hooks out of pins and go down on Crab Creek,,
ES,and try to fish. And I remember I caught a crawfish and I got him out,,
ES,of water and he fell off the pin and I was sure glad to see him go!,,
ES,(Chuckles) You know all those big claws they have Then out there,,
ES,"on the flat .o the creek there, we had bird nests and we'd watch these",,
ES,bird nests and watch the little ones go and one thing and another. I,,
ES,remember that real well. My sister and I we just had a ball while,,
ES,"there was- so-'many cattle,",,
ES,"we was there. Running around, 'bourse Mother watched us afraid some",,
ES,"wild cattle'd take after us, worried her to death, but we had a lot of fun.",,
SS,What about getting by? You talk about how hard it is for people pion,,
SS,eering. Was it really hard for your father to keep meat on the table?,,
ES,"Well, I'll tell you, seems like— I don't think we was that hungry—",,
ES,but seemed like we practically lived on codfish. You'd get it in these,,
ES,"boxes, you know and Mother'd cook it* .1 know we ate lots of",,
ES,"that. That must have been about the cheapest thing you couid buy, I -",,
ES,"know we ate a lot of it. Lots of codfish. As I tell you, that spring",,
ES,"the water run right through the house, they had kind of a— it wasn't",,
ES,"a tub but just kind of a big pan in there, it run into that and then",,
ES,"it run under the house and on down to the creek, you see, and you'd",,
ES,"put a stopper in this pan and let it get full of water, and I remember",,
ES,"that's where we put the codfish, they put it in this pan here and let",,
ES,the water run down on it to keep it cool save it,,
ES,That was our refrigerator!! (Chuckles) I don't remember—,,
ES,"L know we had plenty to eat, but I do remember though after we came",,
ES,"to Idaho here, I know there was times that there wasn't very much on",,
ES,the table. It was just about as bad as homesteading I imagine.,,
SS,Was there any water problem? Did that spring provide you with all the,,
SS,water you needed?,,
ES,"Oh, yeah, it ran all the time we was there. I think one of the fellows",,
ES,that my dad worked for down therejhe camfe and did some work on it one,,
ES,"time. I don't know what he did, but I don't remember ever stopping us",,
ES,"from the water. I we was up to the spring lots of times, my sis",,
ES,ter and I. I don't know how far it was up on the hill from the house,,
ES,"a place up there there in some willows, just a thing dug out, kind of rocked up, wasn't",,
ES,"cemented, just rocked up. And if I remember right, there wasn't even",,
ES,any fence around it. I guess the cattle could go and drink out of it,,
ES,"if they wanted to, if I remember right, but just seemed like it was",,
ES,a basin all rocked up and the water piped out of it.,,
SS,"You said too, that you remembered being at Pendleton, on your way.",,
ES,Yeah. I remember that better than anything else. It was kind of a div,,
ES,"ision point at Pendleton, and we was over there quite a little while",,
ES,"and around the station there, there was lots of Indians and they was",,
ES,"in their Indian regalia, you know, feathers and all that.I don't know",,
ES,whether you remember the carts like they have on the platform of the,,
ES,station where they pushed the luggage around with— I remember my dad,,
ES,them we was there quite a,,
ES,was leaning up agin and sitting on them and talking to those,,
ES,Indian boys.,,
SS,Wonder what your dad was talking about?,,
ES,I just wonder. I don't know.,,
SS,Maybe what the country was like?,,
ES,"Yeah, I imagine.",,
SS,"Well, you said the Indians in Oklahoma didn't have any regalia like",,
SS,these?,,
ES,I never did see any in Oklahoma. 'Course. I don't remember. But that's,,
ES,"the first time I can remember that they had all the regalia, feathers",,
ES,"and all that on. I don't remember seeing any in Oklahoma, but I sup",,
ES,pose they probably did.,,
SS,Did they seem like a real different kind of people than the people in,,
SS,Oklahoma?,,
ES,"Well, I'll tell you, I don't know anything about the people in Oklahoma.",,
ES,I don't remember. I don't remember a thing in Oklahoma. I was just too,,
