speaker,words,tags,timestamp
LO,"and he loved everything about the cherries except the name—Black Republican,",,
SS,Can you tell m e overall what you understand your grandfather's being like?,,
SS,What kind of person he was that's come down through history anyway as ',,
SS,the founding father of the town?,,
LO,Only that he seemed to be mixed up in everything that was goingpn. He,,
LO,seemed to be involved in everything that was developmental or innovative,,
LO,in the town. But beyond that I don't have any very strong impressions,,
LO,because I never knew either one of my Lieuallen grandparents.,,
SS,Are there other things that your mother told you about growing up in,,
SS,"Moscow when she was a young person, that you remember?",,
LO,She went to Portland to school before there was a high school here. She,,
LO,"went to St. Helen's Hall in Portland, and I suppose she must have gone",,
LO,"on the train—by that time the railroad would have been in here, wouldn't",,
LO,it? She was born in '74.,,
SS,She'd be eleven.,,
LO,"Uh huh. And I don't know how many years she went down there,",,
LO,but I know that she did go down there to boarding,,
LO,"school. And then when the high school was started here, she attended the",,
LO,high school. And I thought for years that she had graduated from high,,
LO,"school here, but it turned out that she had married my father in January",,
LO,"before she was due to graduate in May, so she didn't actually finish",,
LO,"high school. Oh, I think there was a lot of activity with the young",,
LO,"people—that is, Mother belonged to a mandolin club, and she played the",,
LO,piano and the mandolin club apparently had quite a membership. £ have,,
LO,"pictures of the members of the mandolin club—there must have been, oh,",,
LO,"maybe ten, twelve mandolin players. They used to play around for various",,
LO,"social events. I think like any small town, they made their own fun,",,
LO,their social life.,,
SS,She didn't go to college then?,,
LO,"No, in those days married women didn't go to college. They didn't even",,
LO,go to college when I was in schoolj It was unusual for any married women,,
LO,"to be in college, and the ones that were, we thought were sort of odd. I",,
LO,"suppose when I was in college, I knew maybe half a dozen. And this was just.",,
SS,What would you think would be odd about it?,,
LO,"Well, married women stayed home and took care of their families. It seems",,
LO,"ridiculous now that it would be odd, but even the ones that I knew in",,
LO,college mostly were wives of staff members who somehow or another hadn't,,
LO,completed their education. And I knew two or three that finished up here.,,
SS,Single women though—it was completely acceptable for them to go to college,,
SS,in you mother's day?,,
LO,"Oh, I don't know about that. Yes, it was acceptable, but there just",,
LO,weren't very many of them that did. There weren't very many men that,,
LO,"did either. When they first started the University, they ran a preparatory",,
LO,school because the students that came were not really high school graduates,,
LO,a lot of them. And there was a lot of talk when I was a child about,,
LO,"the prep school. It was discontinued after a while, when they started",,
LO,"getting enough students that were prepared, but when it first started out",,
LO,the prep school was an important part of it.,,
SS,Was the prep school actually a high school?,,
LO,"No, but I think it was sort of remedial courses for those who hadn't",,
SS,-,,
SS,finished high school and who needed more background. And people came,,
SS,from other parts of the state to go to that before going to the university?,,
LO,That's my understanding. They'd do prep school work and then go on and,,
LO,finish their college. I don't know how long that went on. But it was a,,
LO,common term in the community.,,
SS,Do you think they were taught by the college teachers or had a separate,,
SS,"faculty of their own, do you know that?",,
SS,"The prep school? I don't know, I just don't know abut that.",,
SS,"Now, your uncle, that was your mother's brother, he went to the college?",,
SS,"Uh huh, uh huh. He was enrolled—the one that was the athlete.",,
SS,Yea.,,
SS,"Yes he was a student in college, but not for very long because he died",,
SS,very young. And he would have been the only one of my mother's family.,,
SS,She had a brother and sister who died very young.,,
SS,Was that sickness?,,
LO,"Oh, I think it was probably the diphtheria epidemic. I don't know how",,
LO,old they lived to be—I'd have to lo«k up the family records on that not old. And she,,
LO,and this brother were the only ones that grew up at ail.,,
SS,What- did you hear about his prowess as an athlete?,,
LO,"Well, apparently he was a very good athlete. He was a baseball player,",,
LO,"and he was very good in track. He got lots of medals in track meets, and",,
LO,so on. I doubt if he was around when they started having football.,,
LO,"I don't know just when that was, but I don't think he was involved in",,
LO,that—but lots of baseball. I have medals that he won in intercollegiate,,
LO,track meets.,,
