speaker,words,tags,timestamp
SS,off. They started in with a fever and with a head cold and then it went to the lungs.,,
SS,And,,
SS,I'm sure it was pneumonia that finished them. Their lungs would fill up with fluid,,
SS,and,,
SS,they were gone. And a lot of it. . .they went fast. It wasn't a long drawn-out process.,,
SS,s s Did that hit the children very hard too? That flu?,,
LC,"Yes, it hit the children too. It just hit, and of course, the old and the young",,
LC,who,,
LC,"were the least - had the least resistence, they were the ones that went first. And",,
LC,our,,
LC,school must have been closed for three months here in Moscow because the flu was,,
LC,just everywhere. There was nobody to go and nobody to teach. They were all down with,,
LC,the flu.,,
SS,Did most people that got it recover?,,
LC,Oh yes. I'm sure the majority recovered. But you can look back and think of many,,
LC,"who didn't. And it wasn't all the old and the young. Mrs. Bob West, who was a beautiful",,
LC,"woman about 28, got it and died. J.H. Rich was a powerful man and he was still in",,
LC,the,,
LC,"prime of life, maybe 45 and wasuperintendent of Moscow schools, and he died with it.",,
LC,"Many, many of them died with it. And it wasn't all the old and the young either, it",,
LC,was,,
LC,many of the robust and. .,,
SS,What was the treatment at the time? Just lying down in bed?,,
LC,"Oh, just go to bed. That was about all they did. Yah.",,
SS,"Well, getting back to medicine and health on, for the kids on the homesteads",,
SS,or the,,
SS,country farms. What about the role that midwives played or neighbors played?,,
SS,"Un-huh, yes. Oh yes, that was very prevalent. Most of them, they thought that it",,
SS,"was just ridiculous bothering about doctors, as having a baby was the most normal",,
SS,thing in the world. And your next door neighbor came in and delivered the baby and,,
SS,"severed the cord, and wrapped him up and brought down hot soup and chicken dinners",,
SS,for,,
SS,them and doctored them? And after they had been in bed two weeks they could get up,,
SS,and take care of their baby. And that was about the way that went. I don't remember,,
SS,"the early women getting out of bed the third day and getting up, you know. But I guess",,
SS,"it was done, to some extent. But most of them it was the only rest they got, was when",,
SS,they had their babies. So they'd take their yearly vacation by going to bed for two,,
SS,weeks,,
SS,and have another baby. And that was about the way it went.,,
SS,They were supposed to stay in bed for two weeks after the baby was born and,,
SS,not get,,
SS,up at all.?,,
LC,"Yes,yes. No, oh, the last couple of days maybe they could get up and stagger around",,
LC,"a little bit. But that certainly made them weaker instead of getting up, why but",,
LC,"there were some women who prided themselves that as soon as the baby was born,they",,
LC,"^got right out of bed and did up the washing, wa shed up the bloody clothes . And,",,
LC,of,,
LC,"course, those stories generally got better with the telling too, you know. As the",,
LC,years,,
LC,"went by it got more , it got better and better.",,
SS,"Well, did the - were the midwives just a neighbor or was it a woman who had",,
SS,special training in delivering?,,
LC,"Well, I don't think they had much training. There was always a granny woman, you",,
LC,"know, like the granny woman K ushered Abraham Lincoln into the world. They were",,
LC,"noted for their skill at it. And these granny women, they had no extra training. They",,
LC,"just had had a little more experience doing it, I think. And we had a very wonderful",,
LC,"woman that ushered in a lot of our family into the world, and her name was Mrs.",,
LC,George Tucker. They called her Grandma Tucker and the baby wasn't really officially,,
LC,born if she hadn't ushered it into the world. They came from all over to get Grandma,,
LC,Tucker to officiate at the birth. And. . . I guess that was as good as any.,,
SS,"Can you remember, are there any other rules that somebody like Grandma Tucker",,
SS,went by besides they had to stay in bed for two weeks? Did you .. .,,
LC,"Well, lots of beef tea, they would give them lots of beef tea and lots of hot",,
LC,tea so they,,
LC,"could nurse their baby, make lots of milk. There was great hocus pocus about what",,
LC,to,,
LC,"do to have healthy babies. And the granny women would tell about ""don't look at the",,
LC,"full moon or the new moon"", you know. And ""don't let the moon shine on the baby's",,
LC,"face"" after the baby was born. And there was much talk about cats would come in",,
LC,the room and suck the baby's breath. Keep all the cats away otherwise the cats would,,
LC,come and jump right up on the crib and suck the baby's breath and kill it.,,
SS,That's interesting.,,
LC,"Yes, and that sort of thing. And I think those were old wives' tales. When I think",,
LC,"of those, it seems to me like it's just the old wives' tales. And there was much talk",,
LC,"about ""you mustn't eat tomatoes or you give the baby colic."" And ""don't eat anything",,
LC,"with acid in it, it'll give the baby colic."" And there were all kinds of colic remedies.",,
LC,"""Give a teaspoon full of peppermint in a cup of hot water and spoon a tittle of that",,
LC,down,,
LC,"the baby."" And oh, there were many, many croup remedies and colic remedies.",,
SS,"What about surrounding the birth itself, were the midwives vary. . .did they",,
SS,stress,,
SS,cleanliness very much?,,
LC,"Well, there was much putting on washtubs full of boiling water, and having the",,
LC,house,,
LC,"full of steam. And yes, there were certain rituals of washing your hands, you know.",,
LC,Otherwise you'd get Septicemia and blood poisoning and there was much boiling of water,,
LC,and boiling of rags and that sort of thing. Preceded and following the birth.,,
SS,Was it customary for the husband to be in attendance?,,
LC,oh yes- i think the husband was there assisting the granny woman. I think it,,
LC,"took all of them. Yes, I think that's right.",,
SS,"What about for just the ordinary sicknesses that the family would have, would",,
SS,they call in,,
SS,"the doctor very, likely to do that? Or would a neighbor come in and help there or.",,
SS,. .,,
LC,"No- Yes they'd call each other and ask what to do. ""He has a bad cough and what",,
LC,"shall we do?"" Then there was much, putting turpentine on a lump of sugar and swallowing",,
LC,the lump of sugar. And much coal oil and lard mixed together. And turpentine,,
LC,and lard and rub it all over your chest and over your neck. Those were the standard,,
LC,"remedies. And the prevention was this, hanging this bag of asafetida in a little",,
LC,flannel - it had to be a little red flannel bag that you made - you put in this cake,,
LC,of,,
LC,wax called asafetida. Then you hung that around your neck on a string and you generally,,
LC,put that on in the fall and wore it till spring. And that was to ward off diseases,,
LC,and colds,,
LC,"and croup and all kinds of bad things. And as I say, the main thing""^probably it",,
LC,"kept away people who had colds, and you didn't catch it from them. The stink was so",,
LC,outrageous.,,
SS,Do you think that kids were afraid of getting sick in those days? Do you remember,,
SS,feeling that way?,,
LC,"Well, yes, I remember there was a smallpox scare at one time. And my father put",,
LC,some carbolic acid in a pan of water and he got a little whist broom and he went about,,
LC,sprinkling everybody in all the house with that carbolic acid water. Ife a wonder,,
LC,he,,
LC,"didn't kurn some of our skin with the darn stuff, but he thought that the carbolic",,
LC,acid,,
LC,in that water^Would sure help. That would disinfect the air and disinfect us kids,,
LC,and,,
LC,then we wouldn't get this smallpox that was going around. And there was fear,,
LC,"alright. And it would be, ""Everybody stay home now,"" and we never went very many",,
LC,"places anyway. ""Now stay home because there's a big epidemic of this disease."" And",,
LC,"""stay right here,"" and ""Don't you dare leave the ranch, don't you dare go anyplace.",,
LC,"Stay right here or you'll catch it.""",,
SS,Were those epidemics like that or was it a real epidemic with a lot of- like,,
SS,half the,,
SS,families come down with it?,,
LC,"Oh, I don't know that it was that bad. I really don't know, but it was a good",,
LC,way to,,
LC,keep the kids at home anyway. Keep them home by scaring them that if they went to,,
LC,town or if they'd went anyplace they'd come down with these terrible diseases that,,
LC,were,,
LC,going around.,,
SS,You think the parents wanted to keep the kids at home in those days?,,
LC,"Yes, I think so. Um-hum. I know my parents did. They thought all the evil, bad",,
LC,things,,
LC,in the world went on up in town and to keep your kids away from it was the thing to,,
LC,do.,,
LC,Keep 'em away from the evil and the drinking and the carousing and the immorality,,
LC,"of the big city of 3,000 people that Moscow was at that time.",,
SS,Would they mind if you went to another farm? Would that be OK?,,
LC,"Well, I didn't do much going I can tell you. We had some neighbors that lived",,
LC,in the,,
LC,"house just above us and we went there once in a while, but not very often. We stayed",,
LC,"right at home. And I think that was the way with most of the farms, the kids stayed",,
LC,right at home and there was lots of work for them. There was - I never had to milk,,
LC,"cows,",,
LC,"but most of the kids had so many cows to milk, and so many pigs and chickens to feed.",,
LC,All kinds of chores. They'd have to hurry home from school and try to get the chores,,
LC,done by suppertime. And that would be from 4-6. If they got home by half-past 4 why,,
LC,then,,
LC,they had to work like the dickens to get the chores done by time to eat supper.,,
SS,"Besides milking, what did they have to do?",,
LC,"Well, they have to - some of them had separators later on when I was growing",,
LC,"up,",,
LC,lots of them had cream separators and they separated the cream from the milk. Then,,
LC,"they'd feed the skim milk to the calves and the pigs and things. Well, all of them",,
LC,had,,
LC,chickens and livestock of all kinds that had to be cared for and that was the job,,
LC,of the,,
LC,"children. Then in those days they didn't have any oil burning things,it was,""bring",,
LC,"in enough wood"", you know, to run the fires all night and get the fires going in the",,
LC,"morning again. That was generally the job of the boys, was to keep the woodbox clear",,
LC,full,,
LC,of wood. And that was quite a little challenge.,,
SS,Would the girls do this milking too?,,
LC,"Yes, oh yes.",,
SS,How did you get away with not having to do that?,,
LC,Wel1 l had four brothers. I had four brothers much older than I was. And that,,
LC,"was their job, was to go milk the cows. So I didn't have to do that. I helped Momma,",,
LC,set the tables and do up the dishes after supper and that was about my limit.,,
SS,Did the girls learn to cook quickly?,,
LC,"Oh yes, yes. Yes. Lots of the little gals could make bread. They had to, you know.",,
LC,"And then they could sew and it was great teaching them fancy stitches, you know. How",,
LC,to embroider and how to knit and how to crocket and how to tat. All those things were,,
LC,the womanly accomplishments.,,
SS,"How young would girls do this work, then?",,
LC,"Oh, start real early. The three and four year old like. They'd have little - be",,
LC,sewing,,
LC,"for dolls you know, and making things for their dolls and$hey progressed. I was a",,
LC,"reader. I played with dolls too maybe until I was ten or so, maybe much older. But",,
LC,"I loved to read and the minute I started in so I could read for myself, it was like",,
LC,a new,,
LC,"world had opened up to me. I just read everything, read everything I could get my",,
LC,hands,,
LC,"on. Even if I had to go iron clothes, I'd prop up the book and iron a few strokes",,
LC,and,,
LC,"read at the same time, you know. I just loved to read and that was what was - and",,
LC,I guess,,
LC,that's why I escaped lots of housework. It was easier just to go - for mama,,
LC,just go do it herself then it was to pry me loose from the books.,,
SS,What kind of attitude do you think the parents had towards their kids in those,,
SS,days?,,
SS,"It sounds as though, not only didn't they pamper the kids at all, it sounds like -",,
SS,almost,,
SS,"they didn't value them as much, as they do nowadays.",,
LC,"I think, of course, my father had been brought up in the old country, in strict",,
LC,"accordance with the old biblical instruction of ""spare the rod and spoil the child.""",,
LC,You were not to pamper them in any way and that there was lots of evil spirits inside,,
LC,of them and thing was to train these children in the way they should go in their youth,,
LC,and then in their maturity they would not depart from this way they should go. And,,
LC,I,,
LC,think there was that feeling all right. So I think that there was much of that. They,,
LC,wanted,,
LC,to do their duty as they saw it. And they thought children weren't old enough or competent,,
LC,to choose which was the right path. And the parents had to guide them and show them,,
LC,"and teach them. You know, that sort of thing.",,
SS,That's certainly different then the way they believe about kids now. Certainly,,
SS,the,,
SS,idea that kids were bundles of sin is - I don't think is the way we look at our children.,,
LC,"no,no,no. Nowadays we are so permissive. Maybe we've gone the other way.",,
LC,"We're so permissive we let them tell us what to do, you know.",,
SS,"Well, did that include beating the kids or hitting them, punishing 'em?",,
LC,"Oh, yes. I think so. That was the duty of the fatherto see that they were brought",,
LC,up,,
LC,in rightousness and fear of the Lord and respect; their parents. And it even went,,
LC,as,,
LC,"far as if my father had to go cut a switch, he would cut a switch and use it on the",,
LC,kids.,,
LC,"And that was just for their own salvation and their own good, you know.",,
SS,"What would be the sort of a thing, the sort of an act that a kid would do that",,
SS,would,,
SS,arise that kind of a beating.,,
LC,Well in our family it was generally the boys fighting with each other. They'4,,
LC,be,,
LC,"fighting over this and that and really fighting, you know. Giving each other bloody",,
LC,noses and so on. And then my father would have to step in to settle the dispute. And,,
LC,"he'd get a switch and ""lay-on"" , you know.",,
SS,Would they be fighting over the things that they had or. . . ?,,
LC,"Well, what they had to do too. They'd go after the cows and get into a big argument",,
LC,"the cows home. And blame each other for what went wrong and then, ""You did""",,
LC,"and didn't"" and ""yes, you did."" ""No you didn't"" and pretty soon it'd be blows and",,
LC,pretty soon all of them coming home crying and my dad cutting a switch and straightening,,
LC,"the boys out. Telling them this has got to stop, this fighting.",,
SS,Was he easier on the girls?,,
LC,"Yes, he really was. I can't really remember him ever switching us. But he was",,
LC,always threatening that he was going to. But I remember him getting switches to switch,,
LC,the boys with.,,
SS,"What about the mothers attitude towards the kids? Do you think that, in those",,
SS,"days,",,
SS,"the mother was far, far more closer to the kids?",,
LC,Yes i do Yes- I think so. Im sure of that. My mother never corrected except in,,
LC,"the most gentle way, you know. She would like have been able to have",,
LC,done more for us. But my father had very ill health and wasn't able - he knew nothing,,
LC,Soabout,,
LC,"farming. And he just didn't have the money to do with. So that's bad too, you know.",,
SS,Would the kids feel very free to come to the mother?,,
LC,"Yes, I think we did. We all talked to Mama. Yes, if we wanted this or needed",,
LC,that,,
LC,or wished we could have that. But we were realistic kids too. We knew that she didn't,,
LC,it and that Papa didn't have it. And there was just nothing to do but to try and get,,
LC,out,,
LC,"and get jobs ourselves. That's why I was determined to become a teacher. Because,",,
LC,"to me, that opened up a way of getting money, you know. I could be independent then.",,
LC,I could do things for Mama. And I was driven by a great desire to be able to help,,
LC,"her alittle bit, so she could have some new shoes andjttes and things. And when",,
LC,I graduated from high school I wanted to start in and teach just as fast as I could.,,
LC,And,,
LC,"I knew that by going to Normal School for one year, I could get a teacher's certificate",,
LC,"and that's just what I did. And almost the first thing I did, I bought my mother a",,
LC,"new coat, a new winter coat. And that gave me great, great pleasure. And I had, a",,
LC,"way back in my mind at one time, thought I'd like to be a lawyer. But I never was",,
LC,able,,
LC,to save enough money to do that. Here come (break),,
LC,"I wonder whether if many of the pioneer kids had really difficult childhoods, childhoods",,
LC,that had so much adversity and problems with the families getting by and getting,,
LC,established.,,
LC,"I think so. I think many, many of 'em did. I can look back at old school pictures,",,
LC,"you know, of all the kids we went to school with, and there was so few of them ever",,
LC,got,,
LC,"to go on to college. Of course, didn't have the ability but they didn't get the encouragement",,
LC,"at home either. It was ""How fast can you get out and help us in the fields?"", you",,
LC,know.,,
LC,"And in those days when you drove teams and the farms were small, the income was",,
LC,"very meager, and there were very few of the kids, that I went to the country",,
LC,school with - very few of them went on to college and were educated and got to go,,
LC,out,,
LC,into the more productive fields of life.,,
LC,"Well, I think maybe some people would feel that kids aren't so aware of what's",,
LC,"going on , but I personally think that they are.",,
LC,"Oh, I do too! We knew everything that was going on. We knew how hard it was for",,
LC,Papa to pay the taxes and I was just as worried about it when I was eight and nine,,
LC,years,,
LC,old as I was when I got to be nineteen and twenty years old. I was just as worried,,
LC,about,,
LC,where the money was coming from. And I think children do realize and they share in,,
LC,"the parents' worries, you know. And that's why I think even yet that parents don't",,
LC,realize all the worries that kids do have and how the worries of the old folks are,,
LC,reflected,,
LC,in their lives. And it's alot more tragic for them because they can do nothing about,,
LC,it.,,
LC,And the parents should be very careful not to let the kids know how worried they are,,
LC,"about ^ mortgage coming due or about ""can we pay the taxes?"", and ""How are we",,
LC,"going to pay the grocery bill."" I don't think they should really worry the kids too",,
LC,much,,
LC,"about that, try to make it as little - of course, nowadays everybody should have all",,
LC,they want to eat with the set-ups that we have but they don't know how very real those,,
LC,worrit,,
LC,"are to children. When you think that - you think they don't know what's going on,",,
LC,"well,",,
LC,"you'd be surprised how well they know what's going on, you betcha.",,
LC,(End Side B),,
LC,"I think so too. Yeh. Oh, I think so.",,
SS,"Kids probably in the early days, did show the signs of what. . .what they were",,
SS,concerned,,
SS,about and worried about?,,
LC,"Yes, Yes, I'm sure of that. I'm sure of that. And I think that some of the delinquent",,
LC,"acts of the kids are the result of the frustrations and the worries that they experience,",,
LC,you know. I really think so.,,
SS,"When you were teaching, just as a young woman and having the kids and having",,
SS,to,,
SS,"deal with them day after day, the same kids, did you see a lot of that?",,
LC,"oh yes- I had a first grade boy that came to me one morning and he said,",,
LC,"""You know, mens is awful mean to womens."" I said, ""What makes you say that?"" He",,
LC,"said, ""My dad makes my mother cry every morning."" And he was real concerned about",,
LC,"his mother crying every morning. And I said, ""Oh, well. Often a man and his wife",,
LC,"quarrel over things and she might cry, yet they have an understanding between them,",,
LC,"you know. And you mustn't worry about that."" Oh, yes he was though. He was about",,
LC,"crying himself that his mother was being treated so badly. And, ah -",,
SS,"What happened? Did it just go on like that, no change?",,
LC,Wel1 finally don't think it was that serious. I think the woman kinda was using,,
LC,"tears as a weapon, you know, to get her own way. But the little boy was^ worried",,
LC,"about that, real concerned. Another little boy came and told me that his father and",,
LC,mother,,
LC,"were going to separate and he didn't know what would become of him then, you know.",,
LC,And another little boy came to tell me his uncle was in jail. And I tried to laugh,,
LC,that,,
LC,"one off because I knew the uncle was kinda fond of drinking, you know. And I said,",,
LC,"""Oh, well, it won't be long and he'll be out."" ""No,"" he said, ""I don't want him out.",,
LC,I,,
LC,"want him to stay right there in jail until he learns better."" So that was - he knew",,
LC,better,,
LC,tha n I did. But children's worries are very real to them. Much more than when,,
LC,"we are adults 'cause when we are adults we just, you know, we just can take it more",,
LC,in,,
LC,"our stride. We think ""The Lord's in his heaven; all's right with the world."" But when",,
LC,"we're little, we really have lo s of things to worry about. Every age has its own",,
LC,worries.,,
LC,"I'm like Fanny Hearst, I'm glad I don't have to be sixteen. I'd rather be sixty than",,
LC,sixteen because then nobody can ever hurt me like the boys used to hurt me when I,,
LC,was,,
LC,sixteen^ I didn't get a dance. And that's about the way I feel about it. I don't ever,,
LC,want to be hurt again like I was when I was little. Nobody can ever hurt me again,,
LC,that,,
LC,way.,,
SS,"You mean the kids, in their, in their work? Do you feel that in their studies",,
SS,i n,,
SS,"school, and in their work that they did, do you think they showed - that their problems",,
SS,came out in that too?,,
LC,"Yes 1 think so- Yes, I think that they did. I often had kids that had to rush",,
LC,so.,,
LC,And they didn't want to have to stay after school and it wasn't because ofthe shame,,
LC,"of it,",,
