speaker,words,tags,timestamp
WM,ground.,,
SS,And all the stuff they had—,,
WM,"Well, they didn't have much to cook with, it was pretty well taken care",,
WM,"of. I never had a bit of trouble, I hauled the cookhouse for three",,
WM,"years, and I never had any trouble at all, except I had an old balky",,
WM,"horse once in a while, that it'd get too heavy he'd balk, but I knew",,
WM,how to handle it so I got moved alright.,,
SS,How much team work was there on a crew like that? Would the guys have,,
SS,"to work very close together to coordinate things real close, to get",,
SS,things done?,,
WM,"Ohhh, yes. Pretty much so. We had five bundle wagons, and that took",,
WM,"from two to three horses on each one, so that'd be ten- about twelve",,
WM,"horses there, and there was fourteen horses on the horsepower, so that",,
WM,"would be twenty-six head there. And the wa|er team was four, that's",,
WM,thirty head. That's quite a bunch of horses on a threshing outfit.,,
WM,"And nobody wanted the threshers when it rained, because they had to",,
WM,feed 'em.,,
SS,As long as it rained?,,
WM,"Well, yeah.",,
SS,Stayed there?,,
WM,Yeah.,,
SS,Did that happen very much?,,
WM,"Oh, yes. In- oh, I forget what year it was- it rained quite a little",,
WM,"bit in the fall, and it cost some of the farmers a little bit of money.",,
WM,"Course, it didn't cost 'em money, only they couldn't make any money,",,
WM,"they couldn't sell it, because the horses ate it up. And then they had",,
WM,"to feed the men. Of course, a lot of 'em went home, but what extras",,
WM,"they did hire, well, they usually drew some of their pay and went to",,
WM,"town, celebrated for a day or two. So, it wasn't too expensive as far",,
WM,"as the feeding of the people, was concerned.",,
SS,Was there much chance for socializing with the neighbors during that,,
SS,time? Like in the evening and that kind of thing.,,
WM,"No. When you got through one of them days, you went to bed right now!",,
WM,"You were just simply worn out, that's all. There was no socializing;",,
WM,very little.,,
SS,So it was real hard work.,,
WM,You just stayed there and slept in the haystacks. Tickled to death,,
WM,to do it.,,
SS,How long a day would that be then?,,
WM,How long a day?,,
SS,"Yeah, of working.",,
WM,"Well, we was up at five. You were supposed to have your horses harnes",,
WM,"sed and fed before you went to the cookhouse for something to eat, or",,
WM,the house where you was working at. And you started the machine at,,
WM,seven; some of 'em got started at six. The horsepower rigs they couldn'tthe,,
WM,horses couldn't take it. They'd usually wait til about seven. The,,
WM,"steam engines, they could get off at about six.",,
SS,Then how long would you go? Would you go right til sunset?,,
WM,"Usually about six o'clock, but that's sunset then.",,
SS,You worked really hard. Hard enough to really do you in by evening.,,
WM,"Well, it was hard work because all your jobs were not simplified.",,
WM,"When you worked sewing sacks on the threshing outfit, you handled every",,
WM,"one of those sacks. You sewed it up, picked it up and carried it over",,
WM,"to the pile. When you carry 180 sacks a daythat's sewing and jig 'em,",,
WM,"jolt 'em down you know, that's not for— a lot of small fellows did it",,
WM,"but they were tough, they knew how to do it. Knew how to put it up on",,
WM,"their knee, pick up. You take these sissies you got here now in these",,
WM,colleges I don't think any of the football teams they got- I don't,,
WM,"think the players could do it. You don't work, you don't know what",,
WM,"work is. But, you get up in the morning, you take care of your hor",,
WM,"ses; feed 'em, take care of yourself the best you can, maybe you shave,",,
WM,maybe you don't. Cold; kick the snow off your blankets or frost.,,
WM,"You don't wash your face very much, either! I worked several years on",,
WM,the threshing. The things that bothered us those days was building,,
WM,"roads, because in those days there was no roads. So every man, by law,",,
WM,had to pay a poll tax and you could work out your poll tax with a team,,
WM,"and horses, and when I was hired out it was usually my job to take the",,
WM,boss's team and go out and take his place on the road. And we usually,,
WM,"had scrapers, what they called two-horse or four-horse Fresnoes. Do",,
WM,you know what they are?,,
SS,You becter explain to me; a Fresno.,,
WM,"A Fresno is a long scraper. It's about, oh, about five foot long, I'd",,
WM,"say, oh, about six, and two horses hitched to each end and a big, long",,
WM,"iron handle. Well, you drove these four horses the best you could up",,
WM,to where you was going to load and you take hold of this iron and lift,,
WM,"it up and it'd scoop up the dirt, rocks, or whatever it was, then you",,
WM,"pull it back down. Now, if you think that's easy, just try om e'",,
WM,And especially— it is fairly easy if the horses are trained to pull,,
WM,"even, but the worst thing I got into, I had two big black mares, weighed",,
WM,"about 1,400 pounds apiece, and two little mule Jennies, and they weighed",,
WM,"about 850, and they were on one end of this scraper and the big horses",,
WM,"were on the other end, and when the little mules would feel that bite",,
WM,"of that scoop, they'd pull ahead real quick, throw the weight and all",,
WM,"the load on the big team. Soon as they got the thing loaded, which",,
WM,"their end wasn't loaded, why they backed up and went right along as a",,
WM,team. And you say a mule ain't smart! You try it; work with them a,,
WM,while (Chuckles) And this big iron bar .come around and hit me if,,
WM,"I was foolish enough to stand in front of it- break your leg, break",,
WM,"your bones, or anything, because the weight on that big long iron",,
WM,bar about five or six foot long hit you there with those teams pul,,
WM,"ling against it, there's a leverage there, just knock the tar out",,
WM,of you! Anybody that's ever drove a Fresno knows what I'm talking,,
WM,about.,,
SS,How much of that you do in a day?,,
WM,"Oh, well, we worked about ten hours. I think that was a day then;",,
WM,ten hours on the road.,,
SS,"On a stretch road, how long would you have to put in on your poll tax;",,
SS,how many days of work was that?,,
WM,"Well, it depends on how much land you had. So much an acre. I don't",,
WM,"know what the assessment was, but you was assessed so many dollars and",,
WM,then you got so much a day for a man and his team credit.,,
SS,Was that how most people did it; was work it out on the road?,,
SS,"Oh, a lot of 'em did, yes, 'cause they didn't have any money. Usually",,
SS,"the work on the roads was done in the late spring, and by that time the",,
SS,"winter's over, you didn't have any money. That's all. You just didn't",,
SS,"have it, so they worked out, most of it. And that's how these roads",,
SS,all over this country were built; working out their poll tax. The old,,
SS,"Kamiah grade from the Indian Reservation there, Looking Glass and the",,
SS,Catch-Catch place down to Kamiah was built by that kind of labor.,,
SS,"You get out there and handle a pick and a shovel, and if you don't know",,
SS,how to handle a pick or a shovel or sledgehammer you got an education,,
SS,coming! I got one. I'd slam that sledgehammer down with all the might,,
SS,"I had and I'd slam it down and I didn't give any with it, and my wrists",,
SS,was just almost paralyzed. After about two or three days I let the,,
SS,sledgehammer do it's own hitting and I'd hold it loose; didn't hurt,,
SS,then. You work on those roads like the men used to do and that was a,,
