speaker,words,tags,timestamp
SAM,"ience here, about the character of the Bovill area, about",,
SAM,what's unique to it?,,
JBM,"Well, I don't really know that there's anything so",,
JBM,unique about it. Among these communities back in this part,,
JBM,"of Latah County, of course, it's tucked back in the woods",,
JBM,"farther, and depended almost entirely on timber, rather than",,
JBM,"on farming, which, as you go westward, the county becomes",,
JBM,more and more dependent on farming and less and less on its,,
JBM,trees. Then the Bovill community of course depended just,,
JBM,almost totally on the forest as a source of occupation.,,
JBM,"Another thing, as compared with towns such as St. Maries and",,
JBM,"other towns to the north that are fundamentally logging communities,",,
JBM,"of course, Bovill was a Potlatch Company town.",,
JBM,"Not owned by the Potlatch Company, I don't mean that, but",,
JBM,it was established because of the forests of the Potlatch,,
JBM,"Company, rather than other logging interests. It was a",,
JBM,"juncture point, of course, for the railroads, and that was",,
JBM,very important to the town. And of course Elk River then,,
JBM,"was a mill town, Potlatch was a mill town, and Bovill was",,
JBM,primarily a town that was set up to move logs.,,
JBM,"And it was really in the prime part of the white pine,",,
JBM,I think the best white pine in almost all North Idaho was,,
JBM,right around Bovill here. There was a lot of white pine in,,
JBM,North Idaho but there was none of it that equalled that,,
JBM,stands that were around Bovill. So those are certain things,,
JBM,that characterized this town. The fact's that more logging,,
JBM,crews moved out of Bovill than any other town. Even much,,
JBM,of the operations around Elk River and Deary (had) Bovill,,
JBM,"men involved, much more than there were Elk River and Deary",,
JBM,"people involved at Bovill, because this is just a kind of",,
JBM,a natural center for all of this logging area.,,
SAM,Could you draw differences between the way people were in,,
SAM,"Bovill as compared to a farming town like Kendrick or Genesee,",,
SAM,that's just besides the fact that here they log and there,,
SAM,they farm? Does it make for a different kind of society?,,
JBM,I'm sure that the logger fundamentally has a different,,
JBM,attitude than the farmer. Anytime that you go into the family,,
JBM,"people, the old time family people were conservative people",,
JBM,"in general, but the farmmt by nature is much more conserative",,
JBM,and careful. He has to become much more businesslike in his,,
JBM,attitude or he would go broke. He has to run a closer,,
JBM,"business, whereas a logger up here of course is working",,
JBM,"for a monthly wage. He's got a steady income, and he knows",,
JBM,"just about what it will do, and he lives in this way. He",,
JBM,"is not forced, as a farmer is, to maybe work fourteen,",,
JBM,"fifteen hours. He's on a regular work schedule, and he has",,
JBM,"more free time at night. The logger very often, if he was",,
JBM,"engaged in a town, and worked right there in the community,",,
JBM,"lived at home. But many of these people, of course, spent",,
JBM,"their time, their nights, in a lumber camp, excepting perhaps",,
JBM,weekends with the family—those who worked out in the camps.,,
JBM,This is quite a different life than the farmer has.,,
ROB,"Loggers, especially the oldtime lumberjacks, have a really",,
ROB,"strong reputation for their so many tall tales, they're pic",,
ROB,"tured as being hell raisers, and that sort of image surrounds",,
ROB,them. Do you think that was a fairly accurate representation?,,
JBM,I think it probably overstressed. Mrs. Wandke down,,
JBM,"here was showing me a book that came out, what community is",,
JBM,"it? It's one of the North Idaho towns, anyway, it deals",,
JBM,"with, it's something about caulked boots or something, I",,
JBM,was glancing through it.,,
SAM,Bert Russell.,,
JBM,"Russell, that's right. I got the impression from it",,
JBM,that it tended... I din't read the book. It's an unfair,,
JBM,"criticism, I guess, but just looking at tne chapter headings",,
JBM,"and the way the book was set up, I sort of got the impression",,
JBM,"that it might be written a bit for the sensational side, you",,
JBM,"know, and may tend to overcharacterize the lumberjack as a",,
JBM,"ruffian. The lumberjack was a hard drinking man, there's",,
JBM,"no doubt of it. They used lots of liquor, and they lived",,
JBM,"back in the lurabercamps, you know, until they were really",,
JBM,"bent to get out and let off steam, and they'd head for Spo",,
JBM,"kane or something and do it. But still, they weren't really",,
JBM,that ruffians as storybooks are inclined to picture them.,,
JBM,Anytime that you engage people in a hard and dangerous phy,,
JBM,"sical work, you're sure to have people who have a ruffian's",,
JBM,"point of view, I guess, about things. As I say, I think it",,
JBM,"was that part has been overstressed in books, probably.",,
JBM,They were pretty plain people in general. They were tran,,
JBM,"sients to a large extent. They were largely bachelors, ex",,
JBM,"cepting for these key men that lived in areas like Bovill,",,
JBM,who were family men. But the typical lumberjack in the,,
JBM,"lumbercamp was a transient bachelor, I would say probably",,
JBM,three-quarters of the crew.,,
ROB,"Did you have much contact, in this thing, with what with",,
ROB,what lumberjacks thought of themselves? I know the whole,,
ROB,thing about an outsider looking at lumberjack has his image,,
ROB,"of a rough-and-ready sort of, you know... What did the lum",,
ROB,"berjack think of his own job, his own self, his own relat",,
ROB,"ionship to the company, things like that?",,
JBM,Probably the man that ought t answer a question like,,
JBM,"that would be somebody like Homer Pelton, who was one and",,
JBM,"who worked closer to them, or a man like Jerry Carlin, who",,
JBM,"lives down the street, because they knew these people a lot",,
JBM,better than I do. I have the impression that the lumberjack,,
JBM,"like almost every class of people, they have a pretty good",,
JBM,opinion of their own image. If they are rough-and-ready,,
JBM,"people, it's because they admire people who are rough-andready,",,
JBM,and like to fit into the image. I didn't know of,,
JBM,"very many fights among lumberjacks, for example. They're",,
JBM,pretty amiable people. They get along well together. They,,
JBM,like each other. Each man appreciates that the other man,,
JBM,"is a hard worker, that he's tough, and he can get out, and",,
JBM,take it and do a man's share. And he can swear as good,,
JBM,"as anything and he can drink as hard as any, and so forth.",,
JBM,"And these are sort of the images that they aspire to, and",,
JBM,they try to fit the pattern as well as they can. But I,,
JBM,don't really think they enjoy brawling and that sort of,,
JBM,"thing any more that anybody else does, you know. Occassionally",,
JBM,somebody gets drunk and probably gets in a fight. But,,
JBM,"no man is going to go around with a chip in his shoulder,",,
JBM,"and be spoiling for a fight all the time, and be very pop",,
JBM,ular in any crew. And when you talk about somebody roughand-,,
JBM,"ready, as much as anything I think you're probably",,
JBM,talking about his ability to get out and do a hard day's,,
JBM,"work and not complain, and take all kinds of rough knocks",,
JBM,"on the job, and get along well with the people around him,",,
JBM,and behave pretty much like they do. And I think this is,,
JBM,"really what you're... The life is a rough and ready life,",,
JBM,that's kind of what it boils down to. Now someplace in,,
JBM,this book I have this picture of this man they call the,,
JBM,Lumberjack Preacher.,,
SAM,Rights Dick Farrell,,
JBM,Dick Farrell. I suspect that one of the reasons he,,
JBM,was admired so much is that he had been a pugilist. The,,
JBM,"lumberjacks followed the—an awful lot of them, they fol",,
JBM,lowed the professional prizefighters. They admired them.,,
JBM,"They were physical men, and the lumberjacks appreciate a",,
JBM,physical man. And here was a guy that had been a prize,,
JBM,"fighter, and he'd turned preacher, and probably much more",,
JBM,"interesting to 'em because he was a prizefighter, and not",,
JBM,"only that, he was a good rough and tumble fighter. They",,
JBM,knew that here was a preacher that come along and lick any,,
JBM,"man in camp, probably.",,
JBM,"My brother-in-law was kind of the same way, you know—",,
JBM,Bill Musch. He had been a prizefighter in his younger days«,,
JBM,"I don't think there's, in the average lumbercamp that he",,
JBM,"worked, I don't think there'd be a man on the crew that",,
