speaker,words,tags,timestamp
HR,they got one big grapple fork— tongs they call 'em to load. Them,,
HR,"days it was just a crotch chain with a hook, two men, one at each end",,
HR,"of the log. Well, this first hoistman that we had at Camp 8, he was",,
HR,"darn good; he drank like a fish, but he was sober enough to do his work",,
HR,"good. So, then, by golly, it went on and on and on, and getting along",,
HR,"fine and dandy, but Simon, my brother, was in the kitchen doing good.",,
SS,So what was you doing?,,
HR,"Well, I was one of them that was doing the hookin'. 'Nother guy, not",,
HR,"Si, my brother, he got into the kitchen, see. So there— that was fine,",,
HR,"we got along fine with that guy, see. And pretty soon, Gil Piokon was",,
HR,"our foreman, one-eyed, old, big, Irishman, I guess, he weighed about",,
HR,"two hundred and fifty. And, by God, he wanted to move us down to an",,
HR,"other setting, and that was just a young kid, sixteen years old, doing",,
HR,"the hoisting. That son of a bitch, he'd get reckless, he'd bring that",,
HR,"log up a ways and then he'd jerk it, and crotch chains's fly, rings'd",,
HR,"fly every which way. And, by God, we all three just decided we'd quit.",,
HR,"Toploader and I and the other hooker, if we didn't get back to our orig",,
HR,inal hoister.,,
SS,That'd be dangerous.,,
HR,"Why, it was. Goldam, they just prtnear got us. So, we got back to",,
HR,"camp. ""Well,"" he didn't want to fire that kid, he says, his dad is",,
HR,"a good cook."" Well, he had it sounds like a good reason. ""Alright,",,
HR,"we said, ""we're goin' a quit."" By God, we did quit. We didn't fool.",,
HR,"We quit. And I went to Elk River. Now, that's the story I'm going",,
HR,to get you— I'm goin' to tell you. I got to Elk River. My brother,,
HR,"still stayed in the kitchen. I told him, ""You better stay there, you're",,
HR,"inside. That's a good, fine place for you. But I'm going to Elk",,
HR,"River, trying to get a job in the mill."" See, they was running a mill",,
HR,"there at Elk River. And, sure 'nough, I got a job alright. But I",,
HR,"didn't get what I want. I wanted to be a fireman. You know, them",,
HR,"days, they had— they didn't have electricity in Elk River. They had",,
HR,"to use dynamos, and them dnyamos was fed with this sawdust from these—",,
HR,"them big boilers was fed with this sawdust, see, to keep— weekends.",,
HR,Weekends they had to fire them. And I got the job.,,
SS,You wanted a job.,,
HR,"I wanted that job, see. They said, ""Well, wait til somebody gets drunk.""",,
HR,And them days there was a lot of guys getting drunk. They had good,,
HR,"whiskey, you know. And he said, ""Well, I'll tell you, if you'll take",,
HR,the job sweeping the floor down here with the Jap 'til we get a drunk,,
HR,"guy, then, by golly, we'll put you on."" And sure enough, in about a",,
HR,"week, I guess that I had to sweep that floor down there, and then I",,
HR,"got this other job. And, I said, ""Well, what am-I .going to do during",,
HR,"the week?"" ""Oh,"" he says, ""tend pump."" And say, that's the time I",,
HR,"had to work twelve hours, nightshift, twelve hours; six to six. And,",,
HR,"by golly, I couldn't afford— I only got, let's see, how much? Yeah,",,
HR,"that's only two bits an hour, three dollars, for that twelve hours.",,
SS,How many days a week did you work?,,
HR,"Well, I had to work every day.",,
SS,Seven days a week?,,
HR,"Well, you see, because— not all day, no. I was firing them boilers.",,
HR,"Friday night, Saturday night and Sunday night; three nights. The rest",,
HR,of the time I had to tend pump. I didn't have no weekends off. But,,
HR,"I wasn't caring, I was satisfied; I was young, I was only twenty-four.",,
HR,"Just a kid. Well, then, pretty soon my brother wrote me. He said the",,
HR,"cooks was gettin' drunk. Says, ""I'll tell you, by God, I don't like",,
HR,"to stay here with—"" he wrote and told me. Well, I felt sorry for him.",,
HR,"I knew he wanted to work, and I thought, by golly, I'll try and get a",,
HR,"job out in the camp thei So, I did. I got a job at what they called",,
HR,"Camp C, out of Elk River. And that was what they called bull cook.",,
HR,You're cutting logs and split up wood for the cook car and for the,,
HR,"loggers. And, by golly, they give us wet wood, wet, old, white pine.",,
HR,We worked our heads off. We was up at two o'clock of a morning try,,
HR,ing to get all-them fires agoin'. We had to get— the heart of the wood,,
HR,"that was any good at all for cook wood, they burnt that in the cook",,
HR,"stove, and you had to keep the cooks goin' whether you got the bunk",,
HR,"fires goin' or not. And we used coal oil to start 'em, but, God, you",,
HR,know what wet do.,,
SS,Yes.,,
HR,"Well, by God, we stayed— I don't remember— about a week or two, then",,
HR,"we got fed up. I told the boss, I says, ""For God sake,"" I says, ""get",,
HR,"somebody else."" And I told Simon, ""You better go on home, back to the",,
HR,I said.,,
SS,"So, he'd come out with you to work?",,
HR,"Yeah. He come. Yeah, he come over there, you see, and got on this",,
HR,"job, too. He was already on the job with me when we quit. And, I said-",,
SS,The two of you worked together?,,
