speaker,words,tags,timestamp
AS,"it went over the pulley, you know, you take on the driven end of",,
AS,the small pulley it could make quite a racket and it could put a lot,,
AS,of strain on the pulley itself and on the bearings on the shaft if,,
AS,"it would pound every time it would come over, and of course, the speed",,
AS,"that it would go over it, it would be just like a hammer striking if",,
AS,it wasn't ci smooth.,,
AS,So it was skilled work putting a belt,,
AS,"like that together. Well then, it's kind of hard for someone to",,
AS,picture the transmission of power in a mill like that unless you,,
AS,could look at some drawings or sketches or something to get some idea.,,
AS,"Now then, this shaft that supported the mainline shaft in the sawmill",,
AS,"where this engine drove onto this mainline shaft, it was seven inches",,
AS,"in diameter. And then of course, it was probably sixty feet long.",,
AS,But on that shaft were several other pulleys that transmitted the,,
AS,"power to other shafts, great long shafts, and these other shafts would",,
AS,"transmit the power to the main handsaws, you know they had four bandsaws.",,
AS,"Two of them would drive off of one shaft, well then from that",,
AS,secondary shaft they was- it would drive over onto a third shaft and,,
AS,"of course, each one would as it would progress over it would be a",,
AS,"little smaller in size. But anyway, that mill was 120 feet wide and",,
AS,about 340 feet long. And when you'd stand on the floor and look.like,,
AS,that it would look like just a maze of pulleys and shafts and belts,,
AS,"over the entire area. Well, then, you take- Say that the main shaft",,
AS,runs this way; well then there was another line shaft that run,,
AS,"diagonally to that; ninety degrees to that, that drove the edgers.",,
AS,"Well, get this power off*n this shaft to drive a shaft that was",,
AS,"running ninety degrees to that, that had to be done through some",,
AS,"gears. And those gears, they were called core gears, and these gears",,
AS,were about five feet in diameter. And they were a castiron hub with,,
AS,"slots in it and these slots they put in wooden teeth, and these teeth",,
AS,had to be fitted and shaped so that they went in there and then a,,
AS,would be driven in to tighten that tooth into the casting.,,
AS,Well,,
AS,"then, you see, you had gear running in this plane another",,
AS,beveled gear running in this plane and of course they^d match perfectly,,
AS,together so transmit power from one direction to the,,
AS,"other. Well, then to drive the greenchain, from this main shaft there",,
AS,was another belt that drove over onto another countershaft and then,,
AS,of course Nrun in the same plane as this main shaft. But then the,,
AS,"power that went out to the greenchain, it had to run right angles to",,
AS,that so there had to be another big cord here on that one you see,,
AS,that would transmit the power out to the- And it's really a stupen,,
AS,"dous piece of engineering. You take the engineering today, you can",,
AS,"set a machine down in any location and at any angle, it doesn't make",,
AS,any difference how a machine is set down on it's base because you,,
AS,"would attach an electric motor right to it, but when you're going to",,
AS,"run a sawmill as big as this.one was in the earlier years, then run",,
AS,"it off of just one power source, that is really a piece of engineering",,
AS,That's something that future generations will have no idea whatsoever,,
AS,of what it was. And it's too bad- I've thought lots of times that,,
AS,if I had known that a lot of these blueprints were going to be des,,
AS,"troyed and just mutilated and finally just burned, why, it would have",,
AS,"really been something if a person could have kept a lot of them prints,",,
SS,"Was firing the engine, was there must to that, was it a big deal",,
SS,that had to be done very carefully?,,
AS,You mean the boilers?,,
SS,"Well, yeah.",,
AS,"You see the engine- you take the four head rigs in the sawmill, they",,
AS,"were all propelled by steam power, and each one of those head rigs",,
AS,"run by a twelve inch castiron cylinder, and these cylinders were",,
AS,"about forty-two feet long, and of course it had a valve on each end",,
AS,"of that, you know to run this piston back and forth and.in turn pull",,
AS,"that carriage back and forth on the track, where it was sawing up the",,
AS,lumber. Well then each rig had a steam Inigger and that consisted of,,
AS,two cylinders. One eight inch cylinder and one ten inch cylinder.,,
AS,"You've probably been in a sawmill, have you? Well, you've seen this",,
AS,"thing come up out of the hole and turn the log over? Well, that bar",,
AS,comes down and it branches out like this; well there's one cylinder,,
AS,"that's attached to this end and one to end, so of course",,
AS,the different manipulation of these two different cylinders can make,,
AS,"this bar do whatever you want it to do up above here, you see, because",,
AS,"if this one goes up and this one stays put, well then that bars going",,
AS,to go forward.,,
AS,"Well, if this one goes up the bar's going to go back.",,
AS,"If they both go up, it's going to come straight up. But anyway, there",,
AS,was one set like that for each headrig. Well then there was a twelve,,
AS,"inch cylinder about a two-foot stroke for each loader, that in turn",,
AS,tipped the log off. and the log back onto the carriage. Now that was,,
AS,"just for each rig, well, then when logs come into the mill, they",,
