speaker,words,tags,timestamp
ES,"We had just the one stove, a cookstove, and in the old house that was big",,
ES,"enough to heat the house, because it was only a one room cabin, until we got",,
ES,the other house up. And father was pretty good at making shakes and shingles.,,
ES,He had a rig to shave that with. So we would go out and cut cedars and cut,,
ES,"into blocks and bring it home, and he set up a place in the woodshed. So that",,
ES,"was part of his winter's work then, and he made shingles and shakes for the",,
ES,"neighbors, so he was always busy through the winter. When we didn't make",,
ES,"fencerails and posts, why he'd be making shakes and wood for the winter.",,
SAM,Did you have much free time to be playing? What kind of play did you do,,
SAM,besides the hunting and fishing?,,
ES,"Well, father made skis for us. He cut down fir trees just about right",,
ES,"size for, say about four inches in diameter, and he'd split them and hew 'em",,
ES,"down pretty well, and then he'd use that knife he'd use for making shakes, and",,
ES,he'd shave 'em down to just about right size for skis. And he had a way of,,
ES,bending the front end to make the front end of the skis. The wood would be,,
ES,"green when he first made them, and then he would heat them on a fire outside,",,
ES,and he had a way of making a bend in them with some sticks and a pole. I,,
ES,"can't tell you just how, but he made them so the front end was bowed up on",,
ES,"'em. And then he put the straps in for our shoes, you know. So then we'd go",,
ES,"skiing. There was a pretty good sized hill on one part of our place, and we",,
ES,got that cleared up.,,
ES,"Some of the neighbors had skis, and they would come over there and then",,
ES,"we'd have a ski run, you know. And they'd build up snow mounds there to ski",,
ES,ever and that would make a sort of a jump off of there. And they'd build up,,
ES,"higher and higher, and finally they built up so they had one part way down",,
ES,the hill and another one a little further down the hill. And you could ride,,
ES,"the first one pretty good, but if you didn't have good balance when you hit",,
ES,"the next one, you'd land up on your neck and shoulders in the snow.",,
SAM,Did you sled too?,,
ES,"He made a sled, coasting sled. It was oh about probably five feet long,",,
ES,"so there was room for two or three on there. And we used that, like my younger",,
ES,"sister and I, before we were able to try and ski any, you know, we would have",,
ES,"that sled to ride on. Finally as we got older, then she would get tired of",,
ES,"skiing, so then we boys would get on there, about three of us. And it got to",,
ES,"be a little too much for the sled, and we landed up breaking one of the runners",,
ES,"on it. So that ended that. But we had the kis until we plowed the land up,",,
ES,"and we got tired of the skis, and then we had saddle horses instead, so...",,
SAM,"So you rode around a lot too for your pleasure, on saddle horses?",,
ES,"Oh yes, us boys, we had fixed up so we had race ground over there, you know,",,
ES,"one good level stretch of road, why we'd go and have races once in awhile.",,
ES,'Course there wasn't much money involved but there was lots of fun in it.,,
ES,"And then we'd go horseback to town if there wasn't much to carry, why we'd",,
ES,"rather go horseback than drive a team, you know. We used the horses a lot.",,
ES,(Pause.) Then we took to going further away on hunting trips where the land,,
ES,"wasn't settled up so much. We'd have a pack horse and two, three saddle",,
ES,"horses and go back up towards Bovill and up in that part, and go camping. My",,
ES,"oldest sister and her family come West one fall, and next spring when the",,
ES,"snow went off we packed off for a hunting trip back towards St. Maries, up in",,
ES,there. He had never camped out like that 'cause they were on the prairie,,
ES,back East. So he had quite an experience. One day we were camped there in,,
ES,"the afternoon, we were gonna catch some fish for fry for the supper, and while",,
ES,we got ready to fish a snowstorm came up. And he thought that was quite a,,
ES,"thing to see, catching a fish and have it land in a snowstorm. So he had that",,
ES,to tell when he got back East. And one night the wind came up and a dead,,
ES,pine tree was blown down and the top of that was only just a few steps from,,
ES,our camp. So we was more careful in choosing a place to camp after that.,,
SAM,Did any people around Park get lost in the woods? Was there ever trouble,,
SAM,with anybody getting lost in the woods?,,
ES,"It was only once, one of our neighbors, he got lost (chuckles). He didn't",,
ES,want to fire any shots for help because he didn't have much ammunition with,,
ES,"him, and so he just sat down and waited, and when he didn't come home, why",,
ES,"the children got worried. Their mother had died, so it was just he and the",,
ES,"children. They got worried so they came to us to tell about it, and the",,
ES,"neighbors got together. And they knew which direction he had gone, so they",,
ES,"spread out in the woods and finally found him towards evening. And they said,",,
ES,"""Did you know you were lost?"" ""No,"" he said, ""I wasn't lost. I was here all",,
ES,"the time!"" (Laughs.) But other than that, why we'd go hunting so often that",,
ES,we knew all the hills and valleys around there pretty well.,,
SAM,"When you went hunting could you get around in the woods real easily, or",,
SAM,did you stick to trails?,,
ES,"No, it was open enough so we would take a route to where we thought there",,
ES,"were deer, and if we found fairly good tracks, why we would spread out and",,
ES,work around till we found them. Sometimes we didn't find them. If we were,,
ES,"on the wind side and they got our scent, why they'd take off and maybe land",,
ES,"miles away. So, that is after hunting had gone on awhile, they began to get",,
ES,"more wild, you know, and more careful about where they roamed. But the first",,
ES,few years the deer were not frightened because nobody had been in there to do,,
ES,any hunting much. You'd go out and wait somewhere and pretty soon there might,,
ES,"be a deer come walking by, or maybe two or three of them. Other times why",,
ES,"you'd go walk around until you jumped one or two, and then you'd take time",,
ES,"and sneak up on 'em, get 'em. And there was no season at that time, you could",,
ES,go out and hunt anytime you wanted to. There were some cougars around. The,,
ES,"deer would come down from up in the mountains when the snow got deep, and the",,
ES,cougars would .follow. But then when it got settled up and there were dogs,,
ES,"around and that, why the cougars stayed back more in the background.",,
ES,"It was only once a cougar got into our yard. We had butchered, and we",,
ES,hung the meat up in the woodshed to freeze during the night. This was in cold,,
ES,"weather. And a cougar had strayed in there. I went over to a neighbors, a",,
ES,"few of us young fellas spent the evening there, playing cards and visiting.",,
ES,I didn't have a gun with me at that time. I went down there horseback. When,,
ES,"I came back in the night, the dog met me over at the barn and he was so",,
ES,frightened that I suspicioned something was wrong. So as soon as I had the,,
ES,"horse tied and fed, why I started to the house, and the dog followed me so close",,
ES,that he was actually bothering me from walking almost. And when I came around,,
ES,"to the gate by the house, walked around to the front end of the cellar and",,
ES,"woodshed, I spied the cougar—he was standing among some berry bushes we had",,
ES,"there. He didn't leave, but he stood there watching me. And I walked on to",,
ES,the house. As soon as I got in the house I turned the light on—my folks,,
ES,had gone to bed—I turned the light on and went and got my rifle. But when,,
ES,I got out he had left there and he was over on the field at some distance,,
ES,from the house. And he stopped and stood there. It was moonlight enough,,
ES,"so I could see him fairly plain but I couldn't see the sights on my gun, so",,
ES,I didn't hit him when I fired at him. And of course then he took off for,,
ES,the woods. Next morning when I got out there I could see his tracks around,,
ES,and around the woodshed. He could smell that meat in there. That's why he,,
ES,"was there, trying to get in there, but the door was closed so he couldn't get",,
ES,in. But he didn't come back neither.,,
ES,There was one instance during the very first days that people lived in,,
ES,"there. One man went back in the woods to cut down a tree for shakes, to make",,
ES,shakes. And it wasn't very far so he didn't bother to take a gun with him.,,
ES,"He was by himself, and he cut a tree down, and he started to cut off some",,
ES,"blocks at the foot of the tree, you know. And after awhile he looked up and",,
ES,"there was a cougar laying over by the top of the tree, laying right on the",,
ES,"tree, watching him. Well he studied awhile to wonder what to do. He had had",,
ES,"his ijnch and he had a lunchpail there, you know, this lunchpail was empty.",,
ES,So he picked up a stick and started pounding on that lunchpail. And the,,
ES,"cougar didn't move. So he started walking towards the cougar a little bit,",,
ES,he figured that with that stick he could probably fend himself. So he started,,
ES,walking towards the cougar and pounding on that lunchpail. Finally the,,
ES,cougar went away. A cougar is an odd animal. He is not an animal that will,,
ES,actually tackle anybody unless he's either very hungry or is injured. So,,
ES,"if you're bold enough to kind of stand up to him, why he's apt to go away.",,
SAM,Do you remember when you were back in the woods away from Park going around,,
SAM,"the countryside, was it still the virgin timber there?",,
ES,"Oh yes, there was. There was no timber cut for market until the Potlatch",,
ES,"Company built the railroad in there, and that was along about I'd say some",,
ES,"where between 1910 and 1915. We had moved away from there, sold our place",,
ES,"and moved to Central Ridge on the Nez Perce country then, so we weren't over",,
ES,there.,,
SAM,"What was it like? What was the timber like around, not in Park itself but",,
SAM,in the hills and the mountains and the back country there?,,
ES,It was mostly yellow pine and fir. The fir timber grew mostly in higher,,
ES,"land, drier land, and the yellow pine grew almost anywhere there. And then",,
ES,further back there was white pine and some cedar and tamarack. And of course,,
ES,"after the Potlatch Company had took out what timber they had there, and they",,
ES,"bought timber from the farmers there, then there was mostly smaller trees,",,
ES,so.,,
SAM,Was anybody living in this backwoods country then?,,
ES,"There were still several on the valley there, but further back there wasn't",,
ES,very many. There were several that went and filed on land under the Stone and,,
ES,"Timber Act, and they didn't have to clear much land. I think they were required",,
ES,to clear up one acre of land. And they had to live on there a certain length,,
ES,"of time, I don't remember just how much. And then after they proved up, why",,
ES,they would sell the timber to the Potlatch Company and it would be logged off.,,
ES,"I don't remember how many years the company logged back in there, but after",,
ES,"they finished their logging, then they took the rails up off the track there,",,
ES,and the land went back to pasture and such like. And of course through the,,
ES,"valley where they had built the railroad, when that was tore up why they began",,
ES,"to use the land again, you know.",,
SAM,From what you say this whole great extent of land around Park back especially,,
SAM,"to the east, I take it, wasrstill almost untouched, had never been used for",,
SAM,"anything,",,
ES,"Yeah, there was enough timber back there that there wasn't any of the land",,
ES,"used for farming, you know. It would just be open range for cattle and such.",,
SAM,Were people running cattle back in there in the very early days?,,
ES,"I don't believe there was very many. We didn't get over there very often,",,
ES,so I don't know just how they managed back in there. There were some meadows,,
ES,"there. Some of that was farmed and some of it was just kept for hay, and",,
ES,they had a few cattle back there. But after we moved away I never went back,,
ES,in that part so I don't know just how they managed.,,
SAM,When you would go back hunting and horseback riding like you said that you,,
SAM,"did and when you were getting older, would you find much sign of people having",,
SAM,been there before? Were there old campfires that had been used?,,
ES,Not very much. It was a very bad road back in there. You could get through,,
ES,but you couldn't haul much of a load through there from the valley. So,,
ES,after the Potlatch Company moved out I don't know what they did. While we,,
ES,"lived in there there was some mining done back in the Elk River country,",,
ES,before the Potlatch went in there. For a few years I used to haul supplies,,
ES,back in there in the fall and winter. And there would be miles and miles,,
ES,where there was no people living at all. You had to go before the snow got,,
ES,"deep, and you had to carry saw and ax and things with you in case there was",,
ES,a tree fallen across the road. So it was a lonesome drive. Took about a day,,
ES,"and a half to get in there, and I could come back in a day. As a rule they",,
ES,"knew that there would be horses brought in there, bringing the freight in, so",,
ES,they would have a little hay on hand. So I could stay a day or two in there,,
ES,to rest the horses before I'd go back. The very last there was just two,,
ES,"brothers. One of them was married. They were placer mining back in there,",,
ES,but they stayed through the winter because they wanted to be there when the,,
ES,snow began to melt so they had high water. They had built up a dam so they,,
ES,had water pressure to slush the dirt away to clear for the placer mining.,,
ES,So I would stay with them a few days when I'd go back in there. They would,,
ES,"always have some hay there, and I brought oats with me for the horses, and",,
ES,so we visited then awhile. Later on they moved out of there. They told me,,
ES,that they could take out about $500 worth of gold each spring from their,,
