speaker,words,tags,timestamp
ML,moving down to California where there are more Chinese and they a,,
ML,longer season and they can plant more.,,
MLL,And produce more.,,
ML,Lot better down there.,,
MLL,More money with their crops there.,,
SS,Was most of the community united as a group on that building? I mean,,
SS,was it sort of a community hall?,,
ML,"Yeah. Kind of community. But they rent to the stores, all the",,
ML,got the stores.,,
MLL,To the families.,,
ML,"Yes, the families. But it belongs to the what you call it— but yet",,
ML,but it doesn't. Because that group of families donate so much money,,
ML,"so they own that part, do anything they want with it. It isn t like",,
ML,"a sign a lease— you do so and so, they can kick you out, anything",,
ML,like that. No.,,
MLL,They know that this part of it belongs to that family. That part of,,
MLL,"it belong to that But, you know, that is when the men them",,
MLL,"selves are young, in their younger days, you know, but as they grow",,
MLL,"older and then they get older, and maybe you have the sons are not so",,
MLL,"much interested in keeping up with the store, then maybe they would",,
MLL,"sell their share to some of the other relatives or something, you know,",,
MLL,and then gradually just kind of disintegrated because as the people,,
MLL,learn a little more English they trade other places. They would trade,,
MLL,"at Safeway, probably, you know. And they get away from buying Chinese",,
MLL,shoes. Maybe they feel that the other slippers are just as comfort,,
MLL,"able and they can have better choice, maybe. And so, gradually they",,
MLL,"are buying other things, you know, rather than all Chinese. And so,",,
MLL,"it kind of scatter out a little bit more, kind of disintegrate a lit",,
MLL,tle bit. And its not a necessity any more to keep these stores anymore.,,
MLL,That's what I think it would be. Because the last twenty or twenty-five,,
MLL,"years or so, the building just been rented out very cheap. Not Chin",,
MLL,"ese anymore, the last twenty years or so.",,
ML,"Therenot too many Americans in there, yeah, there was a few American",,
ML,"people in there, but not too many.",,
MLL,"And then maybe some were vacant, and just two or three buildings rent",,
MLL,"ed to lower class business, you know.",,
SS,Was there a meeting hall upstairs?,,
ML,"Yes, yeah, they had a meeting hall upstairs, yeah. They had a meet",,
ML,"ing hall upstairs, where they get once a month or so. And then they",,
ML,"had a hall there—that meeting hall was in case the Chinese people,",,
ML,"you knowhad a little trouble amongst themselves, then they all get",,
ML,"up there and discuss the thing, and what the,  ? ""You're",,
ML,"wrong, you're wrong."" That ends that one, see. You can't go out there",,
ML,"and go and try — and tell 'em like, ""I'M going up and appeal."" That",,
ML,no more. Then all the elders get together there and then they say,,
ML,"""Okay, you're wrong, because after all you did the wrong thing,and",,
ML,"you're wrong."" That ends it right there. That's settled right there.",,
SS,What kind of cases would be the kinds of things that were discussed?,,
ML,"Mostly, people owe some money and forget about it, or sometimes they",,
ML,"married sometimes, they might have a girlfriend or something like",,
ML,"that. Somebody have a girlfriend or something, and they are jealous",,
ML,of or But most of the time it's usually- that,,
ML,sometimes the young kids get in a fight because they call 'em a name,,
ML,"or something like that. Or, something of that sort. But even, as far",,
ML,"as that's concerned, even money or anything that is concerned, they",,
ML,all get together here and they talk over the case. If they say that,,
ML,"the right thing to do— they all get together, and that's the right",,
ML,"thing to do, and that's all there is to it. No more appeal, no more",,
ML,what do you call it.,,
SS,Everybody would listen to the sides argue their case?,,
ML,"You can talk, both sides, you can talk. Yeah. You talk your side A",,
ML,"and the elders sit here in the middle. All the elders, you know.",,
ML,The elders were the wiser ones. The elders are the leading group of,,
ML,"the whole thing. Chinese people as respect their elders, be",,
ML,"cause they've lived longer than we do, so their wisdom is— what do",,
ML,"you call it. So we respect them, that way. So whatever they say,",,
ML,"although sometimes, maybe it is a little unfair, but nevertheless,",,
ML,the elders hold 'em down from both sides. Supposing you were a Smith,,
ML,"young kid, and your father Smith and maybe a couple of .  relatives",,
ML,"are Smith, the Smiths will hold you down. So, although maybe you",,
ML,figure you're gonna fight the whole bunch— they're pretty good that,,
ML,way. They don't have too much trouble.,,
SS,How many elders would you say that there were in Walla Walla?,,
ML,one time there were three hundred and some Chinese people in Walla,,
ML,Walla.,,
SS,I mean elders.,,
ML,"Well, anybody that— anybody over— it depends on the older of the",,
ML,group. That's all it is. You don't have to be— what do you call,,
ML,"it— tne Chinese people are in the fifties, sixties, seventies. But",,
ML,even if you had a group of people that are all the way from fifteen,,
ML,"or to forty, fifty, it don't make any difference. If those fourteen",,
ML,"fifteen ones get into trouble, then that settles that. The elder",,
ML,usually gets their say in. Usually the oldest one has the most to,,
ML,"say and the most respected one. They usually, not necessarily the",,
ML,"oldest one— the oldest one. c respected one, because, there are",,
ML,"some of 'em older that are— 'course, there are very few Chinese that",,
ML,"get drunk, you know, there are very few Chinese that do that. But",,
ML,"the Chinese, a lot of people are1:gamblers, they're pretty good gamb",,
ML,"lers, some of 'em. But as a general rule — the elders are the most",,
ML,"successful ones, and the what do you call it— he has the most to",,
ML,"say. 'Cause he is the wisest one, because he's the most successful,",,
ML,"he's the most wise one, therefore you have to give him respect from",,
ML,that point on. So that's how things are. If it getup to the point,,
ML,"where you have to have to have just the one guy, then that one guy",,
ML,"would determine, which is right, which is fair for both sides.K He",,
ML,"is there because he is the most successful. Like I say, he accomplish",,
ML,"what startout to do, see. So, at least take the word from",,
ML,"the wise one, anyway. (Laughter)",,
MLL,"Just because he's old, doesn't mean that he is— he's got to be res",,
MLL,"pected, his family have to be nice people. I mean, he himself is",,
MLL,"gambler and a drunkard and a chase, chases women, and don't",,
MLL,take care of his home— even though he's a hundred years old he's not,,
MLL,"respected. It's got to be a person that has done well, has worked",,
MLL,hard and has enough common sense to save and — not because he's the,,
MLL,"richest, but because he may be the wisest in the way he raise his fam",,
MLL,ily; in the way he does business; he's the most honest. He's the one,,
MLL,"that's respected. Not these roughnecks, you know. People that don't",,
MLL,conform to what's right and what's wrong. We don't mean that.,,
MLL,I wonder how he would judge— the way our courts work now they've got,,
MLL,"so many laws, so many different—Tearing the law— bending the law— bending the law",,
MLL,to suit you.,,
SS,"I wonder if he would judge on ethics, or how he would decide who was",,
SS,right and who was wrong? He would listen to all— the people would,,
SS,"listen to all the testimony, what both sides had to say—?",,
ML,"No. I don't - they argue, what do you call it— as a general rule",,
ML,the Chinese— where a family gathering like this- they don't study,,
ML,"law that much. We have ethical law— that it is wrong to kill, it is",,
ML,"wrong to steal, wrong to do the Ten Commandments— all these things",,
ML,here. And we base our thought on those things. But we don't—,,
ML,"but supposing somebody chisels a little bit now, supposing somebody",,
ML,"trying to bend the law, go chisel a little bit on that side, well,",,
ML,"therefore, the elders all get together, four, five of 'em and they",,
ML,"talk about it, and maybe they consider the fellow chisel—""Okay, you",,
ML,"chisel, you are wrong."" So that ends it right there. ""You",,
ML,"are wrong, so you have to straighten it out or do something,""",,
SS,"If you said that you're chiseling, then what would they do? Make him",,
SS,pay money?,,
ML,"Yeah. Make him pay up, you know.",,
ML,Would they ever consider kicking somebody out of the community?,,
ML,"Oh, they do consider it if you are a really— what do you calll it—",,
ML,they do consider it. They all kind of ostracise you. Then you just,,
ML,"all— you're alone. Then, you're just alone.",,
ML,You have to be pretty bad to do that.,,
ML,"Yeah. You have to be pretty bad. You have to be really, pretty bad.",,
ML,"Because, otherwise— the Chinese got nothing to do with you. You come",,
ML,in the store and nobody pay any attention.,,
ML,"Did the organization of the community in these meetings, did they have",,
ML,name that they called themselves as a group?,,
ML,"Yeah, they have aname. Idon't recall'now. They have aname for",,
ML,"that. If they have any trouble, then the people go to all those",,
ML,"stores, they have a kind of messenger, ""We gonna have a meeting tonight",,
ML,"at the— what do you call it—and discuss certain problems."" They",,
ML,"do that. Then at a certain time, then everybody agree on a certain",,
ML,"time they can get off and go there. ...Okay, they all go there",,
ML,and talk about it.,,
SS,Did you pay dues as well?,,
ML,They pay dues to their own family or their own store.,,
SS,Not to that—,,
SS,"Not to that, no. As a general rule they have a pot of tea there, you",,
SS,"can drink, they don't have no cake or no cookies, nothing like that.",,
SS,"They just have a teapot, you know, if you want to drink tea, that s",,
SS,"fine. Tea is like water, you know.",,
SS,"Then, there was a place that people could stay if they were coming",,
SS,through and traveling?,,
SS,"Yes. They got a roominghouse upstairs. Rooms up there, you see,",,
SS,if you want to stay for a few days or whatever you want to. And then,,
SS,"they got new people that come in,you know, want to stay and look around",,
SS,"for a job or something. Then if they want to work, okay, then",,
SS,"the Chinese people say so-and-so come to town looking for some job,",,
SS,"anybody got a job? So the gardeners or anybody else, they go and try",,
SS,to find you one. They try to find you one.,,
MLL,That's another thing about this about the beehive.,,
MLL,"This big house had, I would say, twenty-five, thirty rooms, and they",,
MLL,"would have two, three rooms way up there off in one wing, you know,",,
MLL,that—,,
ML,Guest rooms.,,
MLL,Guest rooms. New families that come to town looking for jobs or going,,
MLL,through—,,
ML,"Yeah, that right.",,
MLL,They are welcome to stay in this— these few rooms until they find a,,
MLL,"job. Or at least stay during the time when they're in town. I mean,",,
MLL,"this is the way the Chinese people do. And they have nothing fancy,",,
MLL,"at least you're out of the rain, anyway. And maybe some of 'em had",,
MLL,"a little bit more luxury, and some a little bit less. They had a",,
MLL,"few upstairs for travelers and for people.out of work, and maybe some",,
MLL,time even for old men that have no place to go. They stay there until,,
MLL,their relatives can take care of them better; or friends or welfare,,
MLL,"or whatever, you know, can take care of them. It kind of a transit",,
MLL,ional thing. That what the Mormon(?) have at this beehive house.,,
SS,"I think in this one book that I brought along, that you might even",,
SS,be interested in looking at; called The Asian in the West. And this,,
SS,one guy has really done some interesting— trying to recover some of,,
SS,the old ways and what it was like. In British Columbia in the interior,,
SS,they found an old— I'll show you— I'll show you what it was—,,
SS,"they've got some plates, you might even be able to read some of the—",,
SS,END OF CASSETTE,,
SS,They give translations from the Chinese. He calls it a tang.,,
ML,Tang.,,
SS,Tang. Yeah. The name of the tang— it was called the tang.,,
ML,?,,
MLL,"Tang is actually a tong. You're translating it, so; accent from one part to",,
MLL,the other is a,,
MLL,"little different, see. They do have rules, as I said. But the main",,
MLL,"Chinese rule is ""Do unto others as you would like to have others do",,
MLL,"unto you."" That's the main— all their life is that way. But when",,
MLL,"you get of the line that way; then they— if you get too mean, then",,
MLL,they all ostracise you. They just won't talk to you. If you do,,
MLL,"something, all the stores won't give you credit, you're just there alone.",,
MLL,"When they look at you, they don't talk to you. They ignore",,
MLL,you and then pretty soon you feel,,
SS,Did you ever know anybody that that happened to in Walla Walla?,,
