speaker,words,tags,timestamp
SS,"Norwegian, when they came over here? Like holidays?",,
AB,"Well now like Christmas, they'd do up all the work the day before Christmas.",,
AB,Well then they kept 13 holidays that they didn't do nothing else than visit,,
AB,"neighbors and around like that. That was the old country customs and Easter,",,
AB,there was Easter Sunday and second day of Easter. The day after Easter was,,
AB,"a holiday. And Good Friday was always a holiday. And like Christmas, there'd",,
AB,always be a Christmas tree and one thing another.,,
SS,"When did you start to hunt, Arthur?",,
AB,"Well, I started hunting when I was about 15 years old. I got a .22, that",,
AB,"was my first gun. That'd be about 1903-4, I have an idea I started hunting",,
AB,somewheres in there.,,
SS,How did you learn?,,
AB,"Well generally the first hunting I done was with a bow and arrow, and then",,
AB,"I got a .22 and I done quite a little hunting with that. Then 1906, well",,
AB,"before that, it must have been about 1900, I got the first big gun, that was",,
AB,"a 44-40, but hell, you could run as fast as that bullet'd go. But then about",,
AB,1906 I got a 30-30 and I've still got it. And the first shot I ever fired,,
AB,with that 30-30 I killed a deer. And the last shot I ever fired I killed a,,
AB,coyote with it.,,
SS,Was it deer that you hunted mostly?,,
AB,"Yahl. Well there is one stump over across Corral Creek, that is on McKinney's",,
AB,"place. There is one stump there that I used to stand on, and I'm the only",,
AB,man that ever killed a deer from that stump. And I've shot 26 deer off from,,
AB,that stump. I killed one big buck there that hogdressed 226 pounds.,,
AB,"That was a big deer. We used to have some awful big deer in the early days,",,
AB,"but none of them left. And you know the elk we had here, they were shipped",,
AB,in from the Yellowstone Park. They were shipped in in 1928. They were,,
AB,shipped to Bovill and kept up there at the company horse barn that winter.,,
AB,"They had to beg for money to ship them elk in, so I put in eight, ten dollars",,
AB,to have them shipped in. George Lawrence put in ten dollars and Fritz Peter,,
AB,son put in ten dollars. It cost us about seven dollars a head to have 'em,,
AB,shipped in. We got thirty head.,,
SS,Did they take to the country good?,,
AB,"Oh yeah, they took to the country right along. Hell they got so they fed",,
AB,clean down to Kendrick. Hell there was one time before they opened the sea,,
AB,"son, I seen as high as 26 elk in that field over there, at one time. I seen",,
AB,26 elk and 50 some odd deer one night. That's a lot of game. And now there,,
AB,is hardly anything left.,,
SS,What do you think caused that? All the game to disappear?,,
AB,"Well, too damn much hunting going on, and too much damn much poisoning",,
AB,"done. You take like the birds, y'know, all this farm business they had »em",,
AB,"poison squirrels one year, a couple years. And they run around and poisoned",,
AB,"around all the fields. Well they had poison grain, and they scattered that",,
AB,all around on top of the ground around the edges of the field. Well they,,
AB,poisoned the biggest part of the birds.,,
SS,Do you know which kinds of birds they poisoned?,,
AB,"Well it was mostly grouse and pheasants, because they were a-workin' in the",,
AB,"fields. When the grain'd start in getting ripe, they'd come in the fields",,
AB,and work on those grain heads that'd be lost and one thing another. Well,,
AB,"they'd find that poison grain, well they'd eat that too, and of course that'd",,
AB,kill 'em.,,
SS,Did there used to be a lot of grouse and pheasant in .the old days?,,
AB,"Well y'know, you could go out here, I can remember I could go out for ten",,
AB,"minutes and have a dozen pheasant. And the way with grouse. God, there",,
AB,was grouse galore. There were three different breed of grouse. There was,,
AB,the hooters and the gray grouse and then the mountain grouse.,,
SS,"What was the first kind you said, hoo doos?",,
AB,"No, they'd sit and hoot in the trees in the morning. Well there was a lot",,
AB,of 'em'd just get up and go out in the morning and they'd hear »em hoot up,,
AB,"in the trees and go out and kill 'em. And then we had the foolhens, and they",,
AB,were so damn foolish you could walk right up to 'em and kill 'em with a stick.,,
AB,(End of Side B),,
SS,How come you could shoot so many deer from the stump on McKinney's,,
SS,place? Did the deer just used to gather there?,,
AB,"They used to travel and I don't know, I was always lucky. It got so that",,
AB,"when we would be a-huntin' in there, they wouldn't let nobody else go up to",,
AB,"that stand but me, because they said that I was the only one that could kill",,
AB,a deer there. I never had one get away from me neither that I shot at up,,
AB,there. I got every one I shot at. Oh I was a little better shot than the,,
AB,biggest part of them.,,
SS,What size gun did you like to use on the deer?,,
AB,"A 30-30, the old gun I've got now. That old gun must have killed",,
AB,close to a hundred deer and about 20 elks since I had it. Melvin Halseth,,
AB,was down the other night. He asked me if I remember when I stood out here,,
AB,and shot elk down there at the edge of the woods. Shooting over a quarter,,
AB,of a mile with a 30-30 and kill them three elk.,,
SS,You shot 'em one after another?,,
AB,Vup.,,
SS,What did you do with air the meat?,,
